switch,regression_tree_DispFrames_nmae,time_to_train_regression_tree_s,random_forest_DispFrames_nmae,time_to_train_random_forest_s,
SWA2,0.1293547449196806,0.05112123489379883,0.12766048594309395,0.05112123489379883,
SWA3,0.14379256134835375,0.0011425018310546875,0.14372153367888835,0.0011425018310546875,
SWA2,0.1293547449196806,0.0468897819519043,0.12766048594309395,0.0468897819519043,
SWA2,0.1293547449196806,0.0467228889465332,0.12766048594309395,0.0467228889465332,
SWA2,0.1293547449196806,0.048131465911865234,0.12766048594309395,0.048131465911865234,
SWA2,0.1293547449196806,0.04864311218261719,0.12766048594309395,0.04864311218261719,
SWA3,0.14379256134835375,0.001230478286743164,0.14372153367888824,0.001230478286743164,
SWA3,0.14379256134835375,0.0013518333435058594,0.14372153367888835,0.0013518333435058594,
SWA4,0.1437935137027577,0.0012996196746826172,0.14372220302819727,0.0012996196746826172,
SWA3,0.14379256134835375,0.0012633800506591797,0.14372153367888824,0.0012633800506591797,
SWA3,0.14379256134835375,0.0011849403381347656,0.14372153367888824,0.0011849403381347656,
SWA3,0.14379256134835375,0.0011413097381591797,0.14372153367888824,0.0011413097381591797,
SWA4,0.1437935137027577,0.0014188289642333984,0.1437222030281972,0.0014188289642333984,
SWA4,0.1437935137027577,0.0014033317565917969,0.14372220302819727,0.0014033317565917969,
SWA4,0.1437935137027577,0.0012614727020263672,0.14372220302819716,0.0012614727020263672,
SWA4,0.1437935137027577,0.0011272430419921875,0.14372220302819727,0.0011272430419921875,
SWA4,0.1437935137027577,0.0011522769927978516,0.1437222030281972,0.0011522769927978516,
SWA5,0.13541893814315234,0.03688812255859375,0.13483064262779068,0.03688812255859375,
SWA5,0.13541893814315234,0.04268455505371094,0.13483064262779068,0.04268455505371094,
SWA6,0.14379256134835375,0.0012640953063964844,0.14372153367888846,0.0012640953063964844,
SWA5,0.13541893814315234,0.04349875450134277,0.13483064262779068,0.04349875450134277,
SWA5,0.13541893814315234,0.04444146156311035,0.13483064262779068,0.04444146156311035,
SWA5,0.13541893814315234,0.043428659439086914,0.13483064262779068,0.043428659439086914,
SWA5,0.13541893814315234,0.04414033889770508,0.13483064262779068,0.04414033889770508,
SWA6,0.14379256134835375,0.0010843276977539062,0.14372153367888815,0.0010843276977539062,
SWA6,0.14379256134835375,0.0010554790496826172,0.14372153367888835,0.0010554790496826172,
SWA6,0.14379256134835375,0.002320528030395508,0.14372153367888824,0.002320528030395508,
SWA6,0.14379256134835375,0.0011029243469238281,0.14372153367888824,0.0011029243469238281,
SWA6,0.14379256134835375,0.0011508464813232422,0.14372153367888824,0.0011508464813232422,
SWB1,0.14235797431024994,0.04761910438537598,0.14079943682629348,0.04761910438537598,
SWB1,0.14235797431024994,0.0459291934967041,0.14079943682629348,0.0459291934967041,
SWB1,0.14235797431024994,0.04756450653076172,0.14079943682629348,0.04756450653076172,
SWB1,0.14235797431024994,0.04628944396972656,0.14079943682629348,0.04628944396972656,
SWB1,0.14235797431024994,0.0456700325012207,0.14079943682629348,0.0456700325012207,
SWB1,0.14235797431024994,0.048873186111450195,0.14079943682629348,0.048873186111450195,
SWB2,0.1342221945318422,0.04542994499206543,0.13165017023608852,0.04542994499206543,
SWB2,0.1342221945318422,0.04484105110168457,0.13165017023608852,0.04484105110168457,
SWB2,0.1342221945318422,0.03949308395385742,0.13165017023608852,0.03949308395385742,
SWB2,0.1342221945318422,0.04250478744506836,0.13165017023608852,0.04250478744506836,
SWB2,0.1342221945318422,0.04013657569885254,0.13165017023608852,0.04013657569885254,
SWB2,0.1342221945318422,0.04145979881286621,0.13165017023608852,0.04145979881286621,
SWB3,0.1300141220938081,0.048239946365356445,0.12626814605818376,0.048239946365356445,
SWB3,0.1300141220938081,0.04103994369506836,0.12626814605818376,0.04103994369506836,
SWB3,0.1300141220938081,0.04233360290527344,0.12626814605818376,0.04233360290527344,
SWB3,0.1300141220938081,0.04088330268859863,0.12626814605818376,0.04088330268859863,
SWB3,0.1300141220938081,0.04509902000427246,0.12626814605818376,0.04509902000427246,
SWB3,0.1300141220938081,0.04082632064819336,0.12626814605818376,0.04082632064819336,
SWB4,0.13057485228912913,0.05026698112487793,0.1268132513281905,0.05026698112487793,
SWB4,0.13057485228912913,0.048980712890625,0.1268132513281905,0.048980712890625,
SWB4,0.13057485228912913,0.047295570373535156,0.1268132513281905,0.047295570373535156,
SWB4,0.13057485228912913,0.04538607597351074,0.1268132513281905,0.04538607597351074,
SWB4,0.13057485228912913,0.047097206115722656,0.1268132513281905,0.047097206115722656,
SWB4,0.13057485228912913,0.050530195236206055,0.1268132513281905,0.050530195236206055,
