período,função,carga,apps,feature,método,switch,nmae,
64,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.00043085969180859724,
64,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.4205058717253839,
64,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.38655525444143335,
128,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.06816562665790869,
128,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.058847779770777014,
128,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.0006035003017501509,
128,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.0007594045463689417,
128,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.7413793103448276,
128,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.6499042145593869,
256,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.08245494907286498,
256,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.06756946983546618,
256,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,0.0036719706242350062,
256,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.0027131782945736455,
256,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB3,1.091772151898734,
256,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB3,0.9037447257383965,
2,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.1213020355957393,
2,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.1178591895246134,
2,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.10363716262480711,
2,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.10199896550683717,
2,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.15073680332614073,
2,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.14511194079327336,
4,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.10724343050362249,
4,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.10460318530465763,
4,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.08055894776881344,
4,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.07975749567909884,
4,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.17764609195899475,
4,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.1721112594979598,
8,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.11665978316985028,
8,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.10500851832731027,
8,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.03492261025122501,
8,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.034301353348370534,
8,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.2274867569158328,
8,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.2139026619838862,
16,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.09368187197641344,
16,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.08488660901521915,
16,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.00038095238095238096,
16,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.00033396825396825395,
16,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.2860538073961403,
16,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.2578245978177055,
32,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.08716581119136733,
32,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.08377776004475584,
32,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.00015260186174271325,
32,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.00016277531919222743,
32,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.3636949516648765,
32,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.33472252058718227,
64,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.10373365441744792,
64,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.09738014992104345,
64,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.00060790273556231,
64,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.00060790273556231,
64,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.4845031905195989,
64,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.47164995442114865,
128,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.06558561698245687,
128,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.06698911946043183,
128,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.0006038647342995169,
128,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.0005233494363929128,
128,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.6,
128,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.5697302504816955,
256,média,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.0900087765308295,
256,média,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.0758078043612607,
256,máximo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,0.0024479804161566705,
256,máximo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,0.002039983680130556,
256,mínimo,FlashcrowdLoad,BothApps,DispFrames,RT,SWB4,1.150602409638554,
256,mínimo,FlashcrowdLoad,BothApps,DispFrames,RF,SWB4,1.0077058232931726,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.3072773227271109,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.2845956982571023,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.32208872458410354,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.3058973445084293,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.3452420310218476,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.32835786665870764,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.2758506018440031,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.25760269004055764,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.3389617367644873,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.30907688658214527,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.40051255092653437,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.37933599587233446,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.2563183969119131,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.2346052042885741,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.3131704588585469,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.28203281239248795,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.44759548074105426,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.437683011536917,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.21126558235303508,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.1942631402531484,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.28638780574264444,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.27648514120288314,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.48190192008303057,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.45637973533990656,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.19674754758967197,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.18918795489541587,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.35835002503755636,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.33855001251877814,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.5742220953468455,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.5288359977162432,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.18257055682684972,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.16388679655055513,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.35527678674185753,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.3342540376721525,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.6303208906352326,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.6328039729316743,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.1502053118302038,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.1287009159092132,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.41497136085324904,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.3793304365000987,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.783359497645212,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.7977040816326532,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.09468899130445718,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.104276408860274,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,0.26684367739794224,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,0.2656848102666224,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC1,1.7313084112149533,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC1,1.613045171339564,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.3059269462824645,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.3064526277369248,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.2769141117350775,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.2770261387578967,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.3718239807804847,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.3720753729563277,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.2846491928958107,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.2845691277962007,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.20235950324730817,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.20263387666886942,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.4411738553698388,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.44054069947936,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.2528492720504331,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.25286052604876735,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.21988433848695862,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.21979481883630347,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.5630868743384243,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.562794543890821,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.24498902449744658,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.24504094585674313,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.3207580601891023,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.32183673113584527,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.6844661323123392,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.6849459116649211,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.2450058800165108,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.2450601724569337,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.38535318793249135,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.3852137021815987,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.7965071861719906,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.7972405258718107,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.2033445721006987,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.20345353370551847,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.428057634562811,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.4289194266421669,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.7345903028681029,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.7354193615534439,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.20082743607802078,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.20054040911907958,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.409373222241211,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.4094193415474081,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,1.0137234767420658,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,1.013890061835619,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.178117541723336,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.1783813967755533,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,0.3295552503392438,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,0.33215206371596734,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC2,1.1874022895758736,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC2,1.1884411720207775,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.31047432270032316,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.31022135994650646,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.2879097894819079,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.2878149463056071,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.3667747654903596,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.3663471401058904,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.291388682460848,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.2913020366092224,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.2160027464910261,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.21572585273126718,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.4357058891774123,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.4361247290116231,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.26778350435946957,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.26760802382839033,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.23780234822113394,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.23845685468169195,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.5373701655284205,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.5372505851114202,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.24685563067235525,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.2465830258971385,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.3183751542140174,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.31930330844131843,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.6241494154355681,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.624088623042766,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.24181808131998944,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.2421376306927791,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.377638867624285,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.37743142430713794,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.7867152260691631,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.7859438461611603,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.2362143171400989,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.2356728011429289,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.4319427880026233,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.43230589748603243,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.948156216137717,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.9483077236725985,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.19177760732330745,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.19126729422681438,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.4084409109674866,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.4084844590858939,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,1.0837692014071576,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,1.0830789480018845,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.17882403612552408,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.17882403612552408,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,0.3651162382972756,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,0.3646126266699393,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC3,1.1253164556962023,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC3,1.1257583216127522,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.2995082824630349,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.29935722747938937,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.284107305660332,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.2838128868891392,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.3590498963754833,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.3590981350038688,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.2883752957564799,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.28784840146047935,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.21708569904721473,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.21697615521677363,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.43274563819235196,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.4334670303555638,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.2554478316144474,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.25491348149286125,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.2330703530766077,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.23271252824103444,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.5620475000707127,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.5620493512765472,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.2535057358435242,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.25399698248543456,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.31936053724609054,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.3190784219379028,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.6520078610283878,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.6510166880609899,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.25308596207424366,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.24981596501142697,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.37164117920251993,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.3713409039064483,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.7209934784363252,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.7214413599227917,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.23747690481367864,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.22502481262578683,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.41013570330932714,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.410290633954073,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.845427216736729,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.8441314471518886,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.2227749994868354,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.20636602524688633,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.4517432022749172,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.448185912515052,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.9925398627999519,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.992428145398813,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.25287870732413137,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.2334305628462618,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,0.36926150493168297,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,0.36580516046001266,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWC4,1.495450424738945,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWC4,1.4972484303125946,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.31662244769040887,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.29653795921055903,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.33856695139187615,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.3164511537516131,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.3501716290602187,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.3313705921490353,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.2667975819182935,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.2486780019594505,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.32987701681146336,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.29931644665087065,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.4087477372735434,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.3888413941174836,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.2529037190474168,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.23747708879907742,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.3037974683544304,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.2810111908907714,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.46505438175664576,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.453391877238524,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.21768388359565832,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.20076772513304975,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.28732722047351855,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.2763859427033439,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.5264220801077079,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.49108885897004373,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.20849130532721225,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.19066561334378196,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.3282723563641228,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.3009285889461129,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.4903633956157128,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.4728985827080575,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.2089333864196212,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.19086055354323997,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.32517214996174443,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.30424818741574666,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA1,0.44376528117359415,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA1,0.4679095354523228,
