período,função,carga,apps,feature,método,nmae,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.34492090735841346,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.0797686732054322,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.0762876843518718,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.27658827658827656,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.23757166257166257,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,0.4607418111753372,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,0.39339352160695207,
2,média,PeriodicLoad,BothApps,DispFrames,RT,0.1434857483413329,
2,média,PeriodicLoad,BothApps,DispFrames,RF,0.1307870838125779,
2,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.1285989752630709,
2,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.1248521193820351,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.17120544122406323,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.1550420445716815,
4,média,PeriodicLoad,BothApps,DispFrames,RT,0.12963774713108767,
4,média,PeriodicLoad,BothApps,DispFrames,RF,0.11072109638721234,
4,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.09515515813173042,
4,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.09154542172001444,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.2045518444907654,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.17156676041085092,
8,média,PeriodicLoad,BothApps,DispFrames,RT,0.10932087691387696,
8,média,PeriodicLoad,BothApps,DispFrames,RF,0.08185535584665667,
8,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.031175844857212993,
8,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.03219628781059924,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.21732749879929555,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.18015752028649593,
16,média,PeriodicLoad,BothApps,DispFrames,RT,0.060001343438979886,
16,média,PeriodicLoad,BothApps,DispFrames,RF,0.04712569364366773,
16,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.0002403268445085316,
16,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.0003351224331757849,
16,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.253409488285348,
16,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.2019325076600587,
32,média,PeriodicLoad,BothApps,DispFrames,RT,0.04886685552407931,
32,média,PeriodicLoad,BothApps,DispFrames,RF,0.04138839939625111,
32,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.0011216151257811247,
32,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.0009426908080969901,
32,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.26701522445125186,
32,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.20009795217295562,
64,média,PeriodicLoad,BothApps,DispFrames,RT,0.043181628624649,
64,média,PeriodicLoad,BothApps,DispFrames,RF,0.037293410066075415,
64,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.0016015374759769379,
64,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.001307922272047831,
64,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.18409747715379207,
64,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.19267009400244772,
128,média,PeriodicLoad,BothApps,DispFrames,RT,0.04897364527411976,
128,média,PeriodicLoad,BothApps,DispFrames,RF,0.042113045466484506,
128,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.0025608194622279133,
128,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.002459453691848057,
128,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.31715210355987056,
128,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.26803994240102175,
256,média,PeriodicLoad,BothApps,DispFrames,RT,0.02714040763327433,
256,média,PeriodicLoad,BothApps,DispFrames,RF,0.019058122608127878,
256,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.005025125628140704,
256,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.007610971524288108,
256,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.28504672897196265,
256,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.2977849748468907,
