,random_state,load_pattern,exp_type,regression_method,trace_family,y_metric,nmae,training_time
40,2,FlashcrowdLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.29144824918283607,1.0533277988433838
41,2,FlashcrowdLoad,BothApps,random_forest,VoD,noAudioPlayed,0.2286060399597525,18.411898612976074
42,3,FlashcrowdLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.2816017808554024,1.6563167572021484
43,3,FlashcrowdLoad,BothApps,random_forest,VoD,noAudioPlayed,0.2275207480922577,21.065069913864136
44,4,FlashcrowdLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.28311503251995906,1.538703203201294
45,4,FlashcrowdLoad,BothApps,random_forest,VoD,noAudioPlayed,0.2315485289603699,23.800581693649292
46,5,FlashcrowdLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.27501284582142693,1.7000505924224854
47,5,FlashcrowdLoad,BothApps,random_forest,VoD,noAudioPlayed,0.22280701058553715,25.50188112258911
48,6,FlashcrowdLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.28349437960271334,1.5940299034118652
49,6,FlashcrowdLoad,BothApps,random_forest,VoD,noAudioPlayed,0.22854336267988143,25.520229816436768
50,7,FlashcrowdLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.2902910912449778,1.6333622932434082
51,7,FlashcrowdLoad,BothApps,random_forest,VoD,noAudioPlayed,0.2325685138189678,25.759156227111816
52,8,FlashcrowdLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.28005332977224495,1.7279253005981445
53,8,FlashcrowdLoad,BothApps,random_forest,VoD,noAudioPlayed,0.22758983625817367,25.49746060371399
54,9,FlashcrowdLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.28493834038717275,1.7665812969207764
55,9,FlashcrowdLoad,BothApps,random_forest,VoD,noAudioPlayed,0.22561180540851333,18.158524990081787
56,10,FlashcrowdLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.27537377848357014,0.7763481140136719
57,10,FlashcrowdLoad,BothApps,random_forest,VoD,noAudioPlayed,0.22305390689025878,20.97727942466736
58,11,FlashcrowdLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.2818473277623673,1.7087323665618896
59,11,FlashcrowdLoad,BothApps,random_forest,VoD,noAudioPlayed,0.2322615220225199,25.58929967880249
60,12,FlashcrowdLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.27699438147887734,1.5545165538787842
61,12,FlashcrowdLoad,BothApps,random_forest,VoD,noAudioPlayed,0.22772561888746182,25.52508783340454
62,13,FlashcrowdLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.2832703530037935,1.6659371852874756
63,13,FlashcrowdLoad,BothApps,random_forest,VoD,noAudioPlayed,0.22419134898819948,25.52477192878723
64,14,FlashcrowdLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.27696383537257885,1.7726240158081055
65,14,FlashcrowdLoad,BothApps,random_forest,VoD,noAudioPlayed,0.22652613183023576,25.719444036483765
66,15,FlashcrowdLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.28594706520724045,1.9602653980255127
67,15,FlashcrowdLoad,BothApps,random_forest,VoD,noAudioPlayed,0.23021532841734912,23.356342792510986
68,16,FlashcrowdLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.2833606986560825,1.6274821758270264
69,16,FlashcrowdLoad,BothApps,random_forest,VoD,noAudioPlayed,0.2249321124613413,19.439110279083252
70,17,FlashcrowdLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.28028377177892316,1.555152416229248
71,17,FlashcrowdLoad,BothApps,random_forest,VoD,noAudioPlayed,0.22871001747752984,21.58223819732666
72,0,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.15210580018151995,1.2664711475372314
73,0,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.14701777615128772,18.65873622894287
74,1,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.15403020149601,1.212463140487671
75,1,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.14645832045359866,18.47509479522705
76,2,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.1577682795486712,1.2194294929504395
77,2,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.14622888721104768,18.61810040473938
78,3,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.16186399552912634,1.2842535972595215
79,3,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.14809684904369336,18.064956188201904
80,4,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.15748575684763497,1.2334988117218018
81,4,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.14749413869533193,18.557260990142822
82,5,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.15799702308889252,1.2328786849975586
83,5,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.1471150181822353,13.469136714935303
84,6,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.15622631658723077,1.195852518081665
85,6,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.14459916336242332,17.859277725219727
86,7,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.15657404851891696,1.4008595943450928
87,7,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.14710413263575997,18.298053979873657
88,8,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.15332733911850827,1.2698137760162354
89,8,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.14434481343161074,13.681753873825073
90,9,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.15360035255886778,0.7704932689666748
91,9,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.14404413885611111,16.28940486907959
92,10,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.15301742336814253,1.1956071853637695
93,10,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.14479986518488053,18.00900411605835
94,11,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.15374067148165316,1.306990623474121
95,11,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.14319366342501297,18.479997396469116
96,12,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.1534685689758534,1.3554489612579346
97,12,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.14240773545334418,18.41645050048828
98,13,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.15428814581442926,1.2677233219146729
99,13,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.14514651292910932,16.85072350502014
100,14,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.15594225026382558,1.0452690124511719
101,14,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.14497824963386458,13.79089069366455
102,15,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.15724647190046162,1.2865166664123535
103,15,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.14537004847103208,18.116916179656982
104,16,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.15642049368888816,1.2557361125946045
105,16,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.14730554217238548,18.648117780685425
106,17,PeriodicLoad,BothApps,reg_tree,VoD,DispFrames,0.15300111368487268,1.2783713340759277
107,17,PeriodicLoad,BothApps,random_forest,VoD,DispFrames,0.144227982776654,18.098590850830078
108,0,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.4429195087691424,1.632101058959961
109,0,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.342938808026814,19.544708013534546
110,1,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.4398843369813046,1.5315544605255127
111,1,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.33920970841584197,22.33401918411255
112,2,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.4472793635767858,1.6325669288635254
113,2,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.3400856289054126,23.928500413894653
114,3,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.4477342475902304,1.5647504329681396
115,3,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.3416797054300601,18.14396595954895
116,4,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.4348210356328403,1.2312307357788086
117,4,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.33582616143547356,24.774569034576416
118,5,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.4504525644521626,1.6261966228485107
119,5,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.33940663687803246,23.872674226760864
120,6,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.43500867047881103,1.6750247478485107
121,6,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.3316617670080615,25.080469608306885
122,7,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.44779404640862247,1.6075999736785889
123,7,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.34166588224620614,24.6832275390625
124,8,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.43434342004320475,0.8353407382965088
125,8,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.3355865023945197,17.072142124176025
126,9,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.4491514844134482,1.6748812198638916
127,9,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.33904438380498186,21.66055965423584
128,10,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.44114457463578943,1.570103645324707
129,10,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.3365371563150229,20.635218143463135
130,11,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.4330747593806563,1.836801528930664
131,11,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.337517398041592,24.114907264709473
132,12,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.4442235679039651,1.6970641613006592
133,12,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.3285945502784412,25.126457929611206
134,13,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.4461215694123658,1.529977560043335
135,13,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.3398298410560419,24.18835759162903
136,14,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.4356576207140863,1.7386531829833984
137,14,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.3331643087570112,24.571598529815674
138,15,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.43536155690773287,1.5017735958099365
139,15,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.33960373858321957,20.620450258255005
140,16,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.4442230801237803,1.5148353576660156
141,16,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.3476819004448494,14.901809930801392
142,17,PeriodicLoad,BothApps,reg_tree,VoD,noAudioPlayed,0.43614328723461065,1.5944511890411377
143,17,PeriodicLoad,BothApps,random_forest,VoD,noAudioPlayed,0.33153451914659343,24.738282442092896
144,0,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.11731278864230149,1.6526436805725098
145,0,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.11052283170453567,24.70575737953186
146,1,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.11751217084968991,1.8687264919281006
147,1,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.10950037595735022,24.01572322845459
148,2,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.11816741157098463,1.6439077854156494
149,2,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.10920941096845815,24.48272943496704
150,3,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.11743039686793233,1.6775403022766113
151,3,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.10858287782290424,24.151856899261475
152,4,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.11521564259637398,1.758493185043335
153,4,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.10905485771645042,22.266599655151367
154,5,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.11414791117153934,1.6738770008087158
155,5,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.10873730702568156,15.756175518035889
156,6,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.1154571707170717,1.5983827114105225
157,6,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.10826102733355035,24.82161569595337
158,7,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.11890923616314063,1.7664060592651367
159,7,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.11108449686938414,24.13154625892639
160,8,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.11945777305389657,1.502467393875122
161,8,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.11119568330792953,24.273431539535522
162,9,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.11303203892711072,1.7390408515930176
163,9,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.10832004210994474,24.138748168945312
164,10,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.11378846796174957,1.6898584365844727
165,10,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.10821899957104215,24.502609491348267
166,11,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.11545320201111231,1.1633715629577637
167,11,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.1095322564005692,18.92588758468628
168,12,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.11555689622399816,1.655785322189331
169,12,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.10939021165114339,24.458182096481323
170,13,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.11718316327661936,1.6524324417114258
171,13,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.11029651302814358,18.075514793395996
172,14,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.11861797483548982,1.749800443649292
173,14,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.10977532555939397,25.772926807403564
174,15,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.11527408764967545,1.4086480140686035
175,15,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.11092177095977365,24.06342124938965
176,16,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.1166185488729872,1.6730399131774902
177,16,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.10997434314995964,24.474504947662354
178,17,FlashcrowdLoad,SingleApp,reg_tree,VoD,DispFrames,0.12023033734907743,1.572986125946045
179,17,FlashcrowdLoad,SingleApp,random_forest,VoD,DispFrames,0.11145557708848669,17.331775903701782
180,0,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3210141594133866,2.2481865882873535
181,0,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.2501654842648943,32.78301501274109
182,1,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3094415981478706,2.154322385787964
183,1,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.24496878113092735,31.65953803062439
184,2,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.31902905264022113,1.3392789363861084
185,2,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.2475806543028649,25.47727608680725
186,3,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3264285287096716,2.412595748901367
187,3,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.24811742953115087,33.72637701034546
188,4,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.30989012741198857,2.370182991027832
189,4,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.24725093649677027,29.11319899559021
190,5,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.309179409950725,2.4451704025268555
191,5,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.24383234968261341,34.305559396743774
192,6,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3062933758104854,2.276174306869507
193,6,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.24538843563325408,34.18029761314392
194,7,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3187197699020739,2.2517645359039307
195,7,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.25426731399043434,30.205106496810913
196,8,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3197189705261139,2.169865369796753
197,8,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.2513925372230586,26.661954641342163
198,9,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.31109425975183014,2.1232388019561768
199,9,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.24502935006194934,32.3182475566864
200,10,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.31561794910451235,2.245736598968506
201,10,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.24482120707920496,33.27873229980469
202,11,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3149564143865246,2.3319714069366455
203,11,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.24684558497284678,33.42162799835205
204,12,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3139770214257663,2.292273998260498
205,12,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.2470128972130543,33.55140709877014
206,13,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.31021303250809334,2.295166015625
207,13,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.24789067210013696,19.272180795669556
208,14,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3215873817078029,2.346890926361084
209,14,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.24775572595797,32.28906965255737
210,15,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3176614443455229,2.1864421367645264
211,15,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.24906155394934673,33.4528431892395
212,16,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.31988384463963576,2.3022024631500244
213,16,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.24630409720557547,34.09176731109619
214,17,FlashcrowdLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.31653443105821255,2.2947099208831787
215,17,FlashcrowdLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.25326086409710347,33.975441217422485
216,0,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.11338932849238681,1.1549603939056396
217,0,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.10688503088914846,19.82551097869873
218,1,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.11584294488476275,1.5984482765197754
219,1,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.10742815270750207,17.760749340057373
220,2,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.11060165420477468,1.6738741397857666
221,2,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.10682064718060078,25.63543725013733
222,3,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.11441925619810048,1.672393798828125
223,3,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.10710935023372863,25.11088466644287
224,4,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.1169625566846244,1.691373348236084
225,4,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.10916036238945426,24.546193838119507
226,5,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.11126193172406902,1.6743957996368408
227,5,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.10755293825247814,25.12599015235901
228,6,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.1143649028751371,1.8162481784820557
229,6,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.10841295077148434,19.222319841384888
230,7,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.11567002451295443,1.6537654399871826
231,7,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.10900592230842425,24.536890029907227
232,8,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.11632603502538895,1.9215457439422607
233,8,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.10846109067924418,19.75229024887085
234,9,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.11126303895465313,1.6302275657653809
235,9,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.10829887115513728,23.36613941192627
236,10,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.11902480224795751,1.7568142414093018
237,10,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.10888808499831842,25.69107723236084
238,11,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.11441246663455353,1.9499828815460205
239,11,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.10704721231343,24.736631631851196
240,12,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.11710343275970896,1.8174247741699219
241,12,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.10909487655747689,20.229907274246216
242,13,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.11537832028687334,1.6715779304504395
243,13,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.10765022505252488,25.33577871322632
244,14,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.11630283436331731,1.6754279136657715
245,14,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.10855118204610043,25.583449363708496
246,15,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.1134851211266443,1.7362031936645508
247,15,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.10584041883990536,23.317010402679443
248,16,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.11414938633894842,0.9446690082550049
249,16,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.1077321621658227,17.920384168624878
250,17,PeriodicLoad,SingleApp,reg_tree,VoD,DispFrames,0.11351382030762246,1.7565605640411377
251,17,PeriodicLoad,SingleApp,random_forest,VoD,DispFrames,0.10667261112756733,24.740642070770264
252,0,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.31801266633802755,2.1521198749542236
253,0,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23387141726663713,28.678850889205933
254,1,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.32604351797611125,2.519249439239502
255,1,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23582670712965853,35.53716254234314
256,2,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.31922165490662185,2.3707644939422607
257,2,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23309579487206425,35.39898324012756
258,3,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3276736925038974,2.6654133796691895
