,random_state,load_pattern,exp_type,regression_method,trace_family,y_metric,nmae,training_time
515,5,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.044446454164040264,6.870640516281128
516,6,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.06204240776934355,10.934483289718628
517,6,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.044105079390316396,10.934483289718628
518,7,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.06204592095745504,10.20137619972229
519,7,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.044075812037498135,10.20137619972229
520,8,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.061134123735043164,5.536417722702026
521,8,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.04475110155474022,5.536417722702026
522,9,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.06205878313577566,10.044553518295288
523,9,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.04455164565025117,10.044553518295288
524,10,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.06053403245131139,10.415976524353027
525,10,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.044172606817855856,10.415976524353027
526,11,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.06159999480703224,8.449822425842285
527,11,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.044614589578253254,8.449822425842285
528,12,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.0609638678583165,9.569580554962158
529,12,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.04434038483220276,9.569580554962158
530,13,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.06146122350694048,10.022400856018066
531,13,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.04369469291862429,10.022400856018066
532,14,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.06269998185173457,10.292356014251709
533,14,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.04467031511017277,10.292356014251709
534,15,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.06243755368585432,11.318078756332397
535,15,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.04423566668833783,11.318078756332397
536,16,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.062002690115113654,9.20877742767334
537,16,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.044643112916140426,9.20877742767334
538,17,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.061091577801410536,4.727426767349243
539,17,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.04395785773943009,4.727426767349243
540,0,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.06578628678315926,6.440608263015747
541,0,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.046933936150844034,6.440608263015747
542,1,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.06377583018721197,9.584449291229248
543,1,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.0468056616927955,9.584449291229248
544,2,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.06510771237991009,9.632095336914062
545,2,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.04652326900699466,9.632095336914062
546,3,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.06389577610656869,10.123680591583252
547,3,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.04676831624216182,10.123680591583252
548,4,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.06439368051522774,11.10454511642456
549,4,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.04718826856155129,11.10454511642456
550,5,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.06397087681781487,10.3649263381958
551,5,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.046449016109843456,10.3649263381958
552,6,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.06439973488199889,6.1440441608428955
553,6,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.046460539134137835,6.1440441608428955
554,7,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.0643552596869877,5.436213493347168
555,7,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.046790275806107756,5.436213493347168
556,8,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.06372075810980957,10.89011263847351
557,8,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.04684914747455657,10.89011263847351
558,9,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.06524267482709194,10.6764235496521
559,9,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.0466573390085068,10.6764235496521
560,10,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.06293934275089869,11.54922866821289
561,10,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.04659452059435433,11.54922866821289
562,11,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.064016535890319,10.386074542999268
563,11,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.046441689363345896,10.386074542999268
564,12,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.06358242920974706,10.981024742126465
565,12,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.0466576058628561,10.981024742126465
566,13,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.06370343967806548,9.810688972473145
567,13,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.04606791904517584,9.810688972473145
568,14,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.06514336595009772,5.3867974281311035
569,14,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.04696661754250936,5.3867974281311035
570,15,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.06437406198487201,10.727678537368774
571,15,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.04601319201430267,10.727678537368774
572,16,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.06439584493589146,10.113687753677368
573,16,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.0472749602509093,10.113687753677368
574,17,PeriodicLoad,SingleApp,reg_tree,KV,WritesAvg,0.06417466833138014,9.66294550895691
575,17,PeriodicLoad,SingleApp,random_forest,KV,WritesAvg,0.04618642827952051,9.66294550895691
