período,função,carga,apps,feature,método,nmae,
16,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.13946533756230176,
16,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.1348852137139405,
8,média,PeriodicLoad,BothApps,DispFrames,RT,0.11857136406736804,
8,média,PeriodicLoad,BothApps,DispFrames,RF,0.11996056651766228,
8,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.11283695308619678,
8,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.1210081124606794,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.11726193163859663,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.12037258620430154,
4,média,PeriodicLoad,BothApps,DispFrames,RT,0.08592095182297535,
4,média,PeriodicLoad,BothApps,DispFrames,RF,0.09840461489927442,
4,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.08819685429717428,
4,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.09791525831117522,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.08916580287529859,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.09879839109468658,
2,média,PeriodicLoad,BothApps,DispFrames,RT,0.05844016973762705,
2,média,PeriodicLoad,BothApps,DispFrames,RF,0.07850787343966323,
2,máximo,PeriodicLoad,BothApps,DispFrames,RT,0.0585977510889997,
2,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.07801693249139868,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.058991704467431315,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.07787098214453211,
256,média,FlashcrowdLoad,SingleApp,DispFrames,RT,0.13383297644539616,
256,média,FlashcrowdLoad,SingleApp,DispFrames,RF,0.1488311920057102,
256,máximo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.1905781584582441,
256,máximo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.15328336902212708,
256,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.14561027837259102,
256,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.15118665239114915,
128,média,FlashcrowdLoad,SingleApp,DispFrames,RT,0.18582589285714285,
128,média,FlashcrowdLoad,SingleApp,DispFrames,RF,0.18390531994047615,
128,máximo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.16015625,
128,máximo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.1817057291666667,
128,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.17243303571428573,
128,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.18622581845238095,
64,média,FlashcrowdLoad,SingleApp,DispFrames,RT,0.1331521739130435,
64,média,FlashcrowdLoad,SingleApp,DispFrames,RF,0.13505208333333332,
64,máximo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.1220108695652174,
64,máximo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.1380955615942029,
64,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.12826086956521737,
64,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.1362975543478261,
32,média,FlashcrowdLoad,SingleApp,DispFrames,RT,0.10838418678694613,
32,média,FlashcrowdLoad,SingleApp,DispFrames,RF,0.10078822853099847,
32,máximo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.10864950915362165,
32,máximo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.10128349694879277,
32,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.10294507827009816,
32,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.10290196338551338,
16,média,FlashcrowdLoad,SingleApp,DispFrames,RT,0.09841839447102604,
16,média,FlashcrowdLoad,SingleApp,DispFrames,RF,0.09591806220095693,
16,máximo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.09888357256778309,
16,máximo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.09643474215842637,
16,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.09994683678894203,
16,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.09597011784511784,
8,média,FlashcrowdLoad,SingleApp,DispFrames,RT,0.08045135306061311,
8,média,FlashcrowdLoad,SingleApp,DispFrames,RF,0.08324457166949593,
8,máximo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.08198249176180808,
8,máximo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.08328146323602835,
8,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.0845787704290517,
8,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.08323014789912238,
4,média,FlashcrowdLoad,SingleApp,DispFrames,RT,0.05620835658253192,
4,média,FlashcrowdLoad,SingleApp,DispFrames,RF,0.06579482171967484,
4,máximo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.056881215741622075,
4,máximo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.06584788459644861,
4,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.054911871861358194,
4,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.06570073084539557,
2,média,FlashcrowdLoad,SingleApp,DispFrames,RT,0.04048706996457071,
2,média,FlashcrowdLoad,SingleApp,DispFrames,RF,0.05809582740085868,
2,máximo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.0403380682758849,
2,máximo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.05777685341544981,
2,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RT,0.042523426376610045,
2,mínimo,FlashcrowdLoad,SingleApp,DispFrames,RF,0.057487955696831225,
256,média,PeriodicLoad,SingleApp,DispFrames,RT,0.06512605042016807,
256,média,PeriodicLoad,SingleApp,DispFrames,RF,0.08010329131652659,
256,máximo,PeriodicLoad,SingleApp,DispFrames,RT,0.07668067226890755,
256,máximo,PeriodicLoad,SingleApp,DispFrames,RF,0.08024334733893555,
256,mínimo,PeriodicLoad,SingleApp,DispFrames,RT,0.06512605042016807,
256,mínimo,PeriodicLoad,SingleApp,DispFrames,RF,0.07388830532212885,
128,média,PeriodicLoad,SingleApp,DispFrames,RT,0.0724191063174114,
128,média,PeriodicLoad,SingleApp,DispFrames,RF,0.0870056497175141,
128,máximo,PeriodicLoad,SingleApp,DispFrames,RT,0.08217770929635336,
128,máximo,PeriodicLoad,SingleApp,DispFrames,RF,0.08154853620955314,
128,mínimo,PeriodicLoad,SingleApp,DispFrames,RT,0.08217770929635336,
128,mínimo,PeriodicLoad,SingleApp,DispFrames,RF,0.07681903783598697,
64,média,PeriodicLoad,SingleApp,DispFrames,RT,0.09657320872274143,
64,média,PeriodicLoad,SingleApp,DispFrames,RF,0.1000951886465905,
64,máximo,PeriodicLoad,SingleApp,DispFrames,RT,0.10514018691588785,
64,máximo,PeriodicLoad,SingleApp,DispFrames,RF,0.09941805122879889,
64,mínimo,PeriodicLoad,SingleApp,DispFrames,RT,0.10358255451713394,
64,mínimo,PeriodicLoad,SingleApp,DispFrames,RF,0.10056464174454828,
32,média,PeriodicLoad,SingleApp,DispFrames,RT,0.09146262469231765,
32,média,PeriodicLoad,SingleApp,DispFrames,RF,0.08947942306861854,
32,máximo,PeriodicLoad,SingleApp,DispFrames,RT,0.09962430366627802,
32,máximo,PeriodicLoad,SingleApp,DispFrames,RF,0.08854773934447467,
32,mínimo,PeriodicLoad,SingleApp,DispFrames,RT,0.08563285399663169,
32,mínimo,PeriodicLoad,SingleApp,DispFrames,RF,0.08844193980221962,
16,média,PeriodicLoad,SingleApp,DispFrames,RT,0.10076762945615404,
16,média,PeriodicLoad,SingleApp,DispFrames,RF,0.09494969208083961,
16,máximo,PeriodicLoad,SingleApp,DispFrames,RT,0.10213374967473328,
16,máximo,PeriodicLoad,SingleApp,DispFrames,RF,0.09523267412611673,
16,mínimo,PeriodicLoad,SingleApp,DispFrames,RT,0.09764506895654436,
16,mínimo,PeriodicLoad,SingleApp,DispFrames,RF,0.09535790181281983,
8,média,PeriodicLoad,SingleApp,DispFrames,RT,0.08857696030977735,
8,média,PeriodicLoad,SingleApp,DispFrames,RF,0.08377702484672475,
8,máximo,PeriodicLoad,SingleApp,DispFrames,RT,0.07608906098741529,
8,máximo,PeriodicLoad,SingleApp,DispFrames,RF,0.08291303646337529,
8,mínimo,PeriodicLoad,SingleApp,DispFrames,RT,0.08157470151661826,
8,mínimo,PeriodicLoad,SingleApp,DispFrames,RF,0.08305474884371304,
4,média,PeriodicLoad,SingleApp,DispFrames,RT,0.05837024058662254,
4,média,PeriodicLoad,SingleApp,DispFrames,RF,0.06890678823077713,
