,random_state,load_pattern,exp_type,regression_method,trace_family,y_metric,nmae,training_time
260,4,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.31919388713522995,10.684915781021118
261,4,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23339939658630282,103.62042236328125
262,5,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.30847518330232704,10.098734855651855
263,5,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.22802511018036753,108.75278306007385
264,6,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3091466466778066,10.530638694763184
265,6,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.22726528653881437,101.51493000984192
266,7,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.32032055150354743,10.747837781906128
267,7,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23335618020219476,117.65785551071167
268,8,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3200362489758423,10.090235233306885
269,8,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.2319115748442039,116.4477813243866
270,9,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.31217713099792466,10.457069873809814
271,9,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.2283509405812684,111.4049780368805
272,10,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3162360815090731,9.614590167999268
273,10,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23160101238969785,98.05625605583191
274,11,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3094042208802839,9.691171646118164
275,11,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.22693112536055948,98.83098721504211
276,12,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.31964127215246685,9.249754190444946
277,12,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.23079151333220307,118.00371408462524
278,13,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.31126950866510655,9.606133937835693
279,13,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.22798460618866012,100.32125449180603
280,14,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3117258913378972,9.960311889648438
281,14,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.22969904155619753,115.21366381645203
282,15,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.310563245693068,9.158373832702637
283,15,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.22647713518177934,97.65735793113708
284,16,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3115817154924246,8.64932131767273
285,16,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.22816942006753588,97.69147801399231
286,17,PeriodicLoad,SingleApp,reg_tree,VoD,noAudioPlayed,0.3139939183814072,9.963051080703735
287,17,PeriodicLoad,SingleApp,random_forest,VoD,noAudioPlayed,0.2265317426290733,106.42783117294312
288,0,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.04131543343477824,5.2745442390441895
289,0,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.030771315740450618,60.29238271713257
290,1,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.042432134107695925,5.445265531539917
291,1,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.03064507610517779,54.086803913116455
292,2,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.04249847438173077,5.236348628997803
293,2,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.03027155986550144,52.78466558456421
294,3,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.04133281076064713,5.236204147338867
295,3,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.030422566981341964,53.91740608215332
296,4,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.0424075393174449,5.413778066635132
297,4,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.03130596858997178,57.57694172859192
298,5,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.04124854813677053,5.154394626617432
299,5,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.031097665321890938,53.14136028289795
300,6,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.0434367503816153,5.326682806015015
301,6,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.030881144314364783,57.60668635368347
302,7,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.04087212866440584,4.9700376987457275
303,7,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.03094197707204513,54.64978337287903
304,8,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.040511066211941664,5.239808797836304
305,8,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.03053091767683483,54.206424951553345
306,9,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.04163970533921251,5.170398950576782
307,9,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.030200171038211793,55.937997817993164
308,10,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.04159732628136697,5.062510967254639
309,10,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.03131922893756007,53.122522592544556
310,11,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.043290382955809,5.067631006240845
311,11,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.03193564981314728,58.85480451583862
312,12,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.041402436304843984,5.21304988861084
313,12,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.029907958911507347,53.83070755004883
314,13,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.042895207137570626,5.185829162597656
315,13,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.031073408100812515,52.653539419174194
316,14,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.043122113389991,5.277008295059204
317,14,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.031043948740926464,53.0833375453949
318,15,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.04334810395263378,5.272989511489868
319,15,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.030865355239765926,57.079426765441895
320,16,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.0398476422665852,5.24564790725708
321,16,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.030379734003194984,54.03880500793457
322,17,FlashcrowdLoad,BothApps,reg_tree,KV,ReadsAvg,0.04059676281083772,5.174549341201782
323,17,FlashcrowdLoad,BothApps,random_forest,KV,ReadsAvg,0.030161670210408918,55.16965365409851
324,0,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.041521182096750556,5.153337478637695
325,0,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.029509822290852483,53.012229442596436
326,1,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.041024155449373566,5.278453588485718
327,1,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.02880888224247486,53.98460102081299
328,2,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.04101784507014626,4.969274282455444
329,2,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.028971891426747595,52.99301815032959
330,3,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.042038425167293565,5.095722198486328
331,3,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.028895019202683603,52.05199408531189
332,4,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.04014018294481942,5.084517955780029
333,4,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.028440067725529847,57.35345149040222
334,5,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.04210577198644507,5.026880502700806
335,5,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.029504857049144715,54.84512734413147
336,6,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.04116362836744729,5.354117393493652
337,6,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.028810296134204334,53.53636860847473
338,7,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.03951236839175488,5.002120494842529
339,7,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.028860907496632258,51.84150838851929
340,8,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.040130383377568926,5.240461826324463
341,8,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.028601184008150256,61.01004242897034
342,9,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.0420937823865741,5.189802169799805
343,9,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.029835112106682743,58.98148703575134
344,10,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.04167064636290105,5.1400673389434814
345,10,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.029684317079956588,52.60258102416992
346,11,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.04256616233604318,5.150599479675293
347,11,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.029819334524387505,52.04238033294678
348,12,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.04075228206388888,5.118278503417969
349,12,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.02865192404661098,53.36005425453186
350,13,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.0407055134090887,5.3021156787872314
351,13,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.02872819098178625,52.81644606590271
352,14,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.04077124753144004,4.972580909729004
353,14,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.02911539631279757,59.06049966812134
354,15,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.04180058585224403,5.183214902877808
355,15,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.029608529847002997,53.866798639297485
356,16,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.040632962043139084,4.990810394287109
357,16,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.029349865489473204,62.260785818099976
358,17,FlashcrowdLoad,BothApps,reg_tree,KV,WritesAvg,0.04025342701723258,5.115682125091553
359,17,FlashcrowdLoad,BothApps,random_forest,KV,WritesAvg,0.02866388696297854,57.25551104545593
360,0,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.06059303123692057,6.422898292541504
361,0,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.043855463852916984,73.69842100143433
362,1,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.061349497007787954,6.610666036605835
363,1,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.04478331458719633,67.1581163406372
364,2,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.058368061031238164,6.521206617355347
365,2,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.04428972690655247,67.67048621177673
366,3,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.06117608699519269,6.659018039703369
367,3,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.04426618456066725,66.8122935295105
368,4,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.06103377934294383,6.763570785522461
369,4,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.04540337338611789,67.29278516769409
370,5,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.061326616163697355,6.516561985015869
371,5,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.042881401500725704,74.93312215805054
372,6,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.06114164790160108,6.142235040664673
373,6,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.043916708173245424,66.73218584060669
374,7,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.06111449316492274,6.401272773742676
375,7,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.043176485924735525,66.33289575576782
376,8,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.06116748094710962,6.663175344467163
377,8,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.04379839168229272,83.80932021141052
378,9,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.060230994946104,6.45435643196106
379,9,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.043648956472282015,77.25378918647766
380,10,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.06066478310396076,6.52135968208313
381,10,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.04485055382265034,72.11437630653381
382,11,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.059891194733038326,6.454380512237549
383,11,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.04385227944125622,79.64880585670471
384,12,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.05970441710376133,6.628643035888672
385,12,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.04380727236288206,74.51053714752197
386,13,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.060143673795145194,7.026578187942505
387,13,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.04456596673646575,75.52677989006042
388,14,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.0608470347432748,6.424246072769165
389,14,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.045235061504275996,77.16551065444946
390,15,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.06250565917722689,6.1841747760772705
391,15,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.04432542271732632,66.3056628704071
392,16,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.05803602486451859,6.458390712738037
393,16,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.04264629856907439,67.91935968399048
394,17,PeriodicLoad,BothApps,reg_tree,KV,ReadsAvg,0.060894832557487226,6.531490802764893
395,17,PeriodicLoad,BothApps,random_forest,KV,ReadsAvg,0.044606114888859974,70.1356372833252
396,0,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.06089925075333258,6.265944719314575
397,0,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.04466708420496339,71.75620150566101
398,1,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.05937542001413037,6.693430423736572
399,1,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.0458618242530255,73.0173830986023
400,2,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.059173863150761626,6.685714483261108
401,2,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.04505521842014964,67.86749696731567
402,3,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.05944599511576172,6.798283100128174
403,3,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.04482795528417364,69.39755487442017
404,4,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.062068251716861256,6.488566637039185
405,4,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.04570523286193839,67.92330813407898
406,5,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.060051171562217454,6.628673315048218
407,5,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.043288172000461096,79.66106224060059
408,6,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.06269279630947201,6.89450740814209
409,6,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.04433704697440108,68.10849165916443
410,7,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.058957464284022786,6.5543904304504395
411,7,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.04300233789743042,66.85873866081238
412,8,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.061501080642470764,6.19654107093811
413,8,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.0444385666360127,66.02468228340149
414,9,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.059425369508839476,6.482665300369263
415,9,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.04410361532260469,76.89656639099121
416,10,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.06288066819517431,6.604857921600342
417,10,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.04536733167750587,69.2106511592865
418,11,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.05937907905955221,6.711532354354858
419,11,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.044834134434259994,69.52770829200745
420,12,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.06249561806944554,6.709585666656494
421,12,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.04340934117443534,77.90425205230713
422,13,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.0594489415105467,6.888741731643677
423,13,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.04464153997460679,77.77085971832275
424,14,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.061555577206324166,6.990080833435059
425,14,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.04552542356103833,70.69510316848755
426,15,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.05907355525684018,6.6151041984558105
427,15,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.04458486322916448,68.41966509819031
428,16,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.060808982138645315,6.6593756675720215
429,16,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.043859067382775514,67.96899056434631
430,17,PeriodicLoad,BothApps,reg_tree,KV,WritesAvg,0.06163505764772214,6.447673797607422
431,17,PeriodicLoad,BothApps,random_forest,KV,WritesAvg,0.044991750719128434,67.14339256286621
432,0,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.029979749466869328,4.839332103729248
433,0,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.02068817241002978,53.90924406051636
434,1,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.030031612294122722,5.117286682128906
435,1,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.020880055224502612,51.65297055244446
436,2,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.02864837189973498,4.98416543006897
437,2,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.02094344448634763,57.90070343017578
438,3,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.029708945852149567,5.430667161941528
439,3,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.021058443712325292,48.92919039726257
440,4,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.029479926172987288,5.052680969238281
441,4,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.020313286344567538,50.48992466926575
442,5,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.029790734119419945,4.300048828125
443,5,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.020812549642187747,48.88152718544006
444,6,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.029483190716184264,5.155206918716431
445,6,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.020869187697053922,49.91916489601135
446,7,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.029505114634470173,5.313511610031128
447,7,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.020516283060775003,54.84038281440735
448,8,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.029770865336469228,5.389120101928711
449,8,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.020907932757050246,50.96360993385315
450,9,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.029300260473563766,5.240465402603149
451,9,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.020899568046045446,55.86467885971069
452,10,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.029958417506102827,4.917430877685547
453,10,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.02104968436849584,55.10451865196228
454,11,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.02999338366614603,5.48647665977478
455,11,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.020916685764513318,50.027859926223755
456,12,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.028500254649484382,4.979057312011719
457,12,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.020325112742679917,51.11890459060669
458,13,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.029307866613987887,4.91303014755249
459,13,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.020627526933799486,48.57538866996765
460,14,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.029117956595881775,4.887192249298096
461,14,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.020487131554341752,58.64724397659302
462,15,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.02840039852539308,4.750239372253418
463,15,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.020662880748775665,51.71567440032959
464,16,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.028739793093141088,4.828100681304932
465,16,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.020725197851840186,52.37929940223694
466,17,FlashcrowdLoad,SingleApp,reg_tree,KV,ReadsAvg,0.030145010013712094,5.300748348236084
467,17,FlashcrowdLoad,SingleApp,random_forest,KV,ReadsAvg,0.020778879968008108,55.619316816329956
468,0,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.03129178965042035,5.935051202774048
469,0,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.02284608839337593,55.75353264808655
470,1,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.03236318829164082,5.354820728302002
471,1,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.022979942967320456,50.14168834686279
472,2,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.03126696000717011,5.3921051025390625
473,2,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.022765712167986667,50.5885329246521
474,3,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.03179115636213222,5.084643840789795
475,3,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.02267155109611817,50.54289770126343
476,4,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.03149289363747807,5.283456563949585
477,4,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.023273402489639116,52.10322403907776
478,5,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.03114861850788388,5.238326072692871
479,5,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.02272518533952786,49.52672243118286
480,6,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.032437522212785445,4.60547137260437
481,6,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.02313956179486431,52.27811312675476
482,7,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.03126139737505135,5.422497272491455
483,7,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.02210003847176294,50.44536304473877
484,8,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.03273853974048802,4.710446357727051
485,8,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.02316680756192276,49.844335317611694
486,9,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.03249116267406282,5.2051613330841064
487,9,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.023067171409822843,50.43266177177429
488,10,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.033057935573490974,5.612533092498779
489,10,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.02356882523100617,61.95965886116028
490,11,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.03172228463433739,5.5698082447052
491,11,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.022677611338701022,54.555713415145874
492,12,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.03086850683963061,5.253784656524658
493,12,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.022548336536650917,51.15222239494324
494,13,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.03345618473866253,5.011672258377075
495,13,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.02320158365313094,53.38558769226074
496,14,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.031950141569385894,4.778499603271484
497,14,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.022901645822110833,52.01840329170227
498,15,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.031941161876551834,5.1702024936676025
499,15,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.022759388838372783,50.51003384590149
500,16,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.03116363627842037,5.118582010269165
501,16,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.022696167606380817,51.03330183029175
502,17,FlashcrowdLoad,SingleApp,reg_tree,KV,WritesAvg,0.03199941698582176,5.433164119720459
503,17,FlashcrowdLoad,SingleApp,random_forest,KV,WritesAvg,0.022882386984835783,50.809043169021606
504,0,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.03407610662182454,6.692295789718628
505,0,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.02454312494911702,69.60472345352173
506,1,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.03487401035786036,6.9989893436431885
507,1,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.024572243526261875,67.27323985099792
508,2,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.0342174099205533,6.614484071731567
509,2,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.024249139651896495,68.2550528049469
510,3,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.03425657502026685,6.3885416984558105
511,3,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.024225720241557863,68.88485527038574
512,4,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.03435101548139639,6.738492727279663
513,4,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.024717137079280565,69.56680846214294
514,5,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.03420456147954587,6.770157814025879
515,5,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.0242545167089311,69.77120018005371
516,6,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.0346726959805015,7.232544660568237
517,6,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.024245079243633266,69.75555658340454
518,7,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.034529381399762374,6.5058815479278564
519,7,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.02416903343833073,69.0946352481842
520,8,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.034093296866038944,6.796163320541382
521,8,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.024394597795276345,70.2604284286499
522,9,PeriodicLoad,SingleApp,reg_tree,KV,ReadsAvg,0.034609180877044274,6.522829055786133
523,9,PeriodicLoad,SingleApp,random_forest,KV,ReadsAvg,0.02436036078756383,71.16092681884766
