período,carga,apps,feature,método,switch,nmae,
32,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA3,0.07514485813402297,
64,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA3,0.07591734237524939,
64,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA3,0.07615766166288306,
128,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA3,0.07695588655515515,
128,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA3,0.07678740576361097,
256,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA3,0.0628183011219975,
256,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA3,0.06358565986595693,
2,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA4,0.07135157333680865,
2,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA4,0.07132434976037422,
4,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA4,0.07031962013425551,
4,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA4,0.07036379706183671,
8,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA4,0.07284747857726728,
8,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA4,0.07248011353350922,
16,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA4,0.07247817723681532,
16,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA4,0.0724845740550943,
32,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA4,0.08756286912911042,
32,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA4,0.08789398365260152,
64,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA4,0.07100512679706511,
64,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA4,0.07175946517310036,
128,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA4,0.08070110329472002,
128,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA4,0.08038604019361469,
256,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA4,0.058088074583587064,
256,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA4,0.05836160128221275,
2,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA5,0.07115146965666864,
2,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA5,0.0620403497864646,
4,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA5,0.074687884916349,
4,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA5,0.0654452679003937,
8,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA5,0.07515421951126297,
8,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA5,0.06648022780858188,
16,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA5,0.07070154377288121,
16,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA5,0.0608259563872614,
32,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA5,0.05835335741820248,
32,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA5,0.054972655325454624,
64,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA5,0.0616789736364135,
64,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA5,0.05314849181531052,
128,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA5,0.06149125600321162,
128,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA5,0.05921630312852582,
256,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA5,0.054609155545364586,
256,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA5,0.06474346449767181,
2,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA6,0.07210791310340146,
2,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA6,0.07214561694866894,
4,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA6,0.07473148328670759,
4,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA6,0.07492178226241676,
8,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA6,0.07672729771053063,
8,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA6,0.07677253307023564,
16,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA6,0.0746953564311714,
16,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA6,0.07451396530177105,
32,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA6,0.07353692618495364,
32,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA6,0.0735233460230619,
64,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA6,0.06434095811123909,
64,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA6,0.06413086675346434,
128,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA6,0.08123021953415416,
128,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA6,0.08157577585899439,
256,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWA6,0.057405237572414225,
256,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWA6,0.05628273419000911,
2,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB1,0.08283372732925225,
2,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB1,0.07337582999469253,
4,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB1,0.07885613966021643,
4,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB1,0.07108354717930694,
8,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB1,0.08277291876039754,
8,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB1,0.07134868556978455,
16,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB1,0.07838097855835584,
16,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB1,0.07048174683305797,
32,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB1,0.07429019279934698,
32,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB1,0.0651081367654178,
64,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB1,0.06911374498611918,
64,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB1,0.06389015466607226,
128,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB1,0.07908262371909917,
128,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB1,0.06576099974887133,
256,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB1,0.08584685049621682,
256,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB1,0.06570583772380117,
2,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB2,0.09555098121938259,
2,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB2,0.08580854716696835,
4,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB2,0.09529424148002918,
4,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB2,0.08735225259424954,
8,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB2,0.09398045349231282,
8,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB2,0.08648568241485226,
16,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB2,0.09452060657272181,
16,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB2,0.08439294828991058,
32,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB2,0.10496459382175823,
32,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB2,0.10192832418358815,
64,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB2,0.10115738857257396,
64,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB2,0.09017425138477855,
128,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB2,0.11224637650503017,
128,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB2,0.08730381186378437,
256,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB2,0.08621609860941898,
256,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB2,0.0774914592470709,
2,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB3,0.07621552153609945,
2,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB3,0.0680520180866246,
4,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB3,0.08258810681590946,
4,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB3,0.0727069430554325,
8,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB3,0.07969180405025711,
8,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB3,0.0676919514560429,
16,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB3,0.07109596239914857,
16,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB3,0.06708476275179887,
32,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB3,0.08658706488604977,
32,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB3,0.08018454440937413,
64,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB3,0.06881993247185102,
64,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB3,0.05836999111732605,
128,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB3,0.08084712321589599,
128,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB3,0.06922354421548126,
256,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB3,0.045665404597144695,
256,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB3,0.051540898694215485,
2,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB4,0.09198599409083555,
2,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB4,0.0822616413493123,
4,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB4,0.09118339759247877,
4,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB4,0.08282724162877643,
8,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB4,0.09445068445216462,
8,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB4,0.08386679281853962,
16,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB4,0.10867597856329819,
16,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB4,0.09066890816825963,
32,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB4,0.1071009584706068,
32,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB4,0.09783055747303224,
64,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB4,0.09244490005962883,
64,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB4,0.0787321759273055,
128,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB4,0.07723115264157959,
128,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB4,0.070030641776459,
256,FlashcrowdLoad,BothApps,ReadsAvg,RT,SWB4,0.06900553313315287,
256,FlashcrowdLoad,BothApps,ReadsAvg,RF,SWB4,0.05817189246037916,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC1,0.07329329472350718,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC1,0.06544802378843047,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC1,0.07729200827342289,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC1,0.06730815700688912,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC1,0.07359997809998126,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC1,0.06693561767545726,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC1,0.06995092265059981,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC1,0.06722171106179287,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC1,0.07475560785864796,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC1,0.0653699739240428,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC1,0.05631333799239921,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC1,0.04796595348070424,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC1,0.04471612750093619,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC1,0.04070766773522508,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC1,0.05835237702600808,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC1,0.04821066244913384,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC2,0.06947250777544663,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC2,0.06949809459426239,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC2,0.06817153632608726,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC2,0.06842052387277996,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC2,0.06531494341213256,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC2,0.06517862229958439,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC2,0.06433513586833217,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC2,0.06433317107781039,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC2,0.06634142946710317,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC2,0.06612242782425323,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC2,0.0570685497355322,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC2,0.05719359675623328,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC2,0.06772779010125189,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC2,0.06809451042662751,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC2,0.08343105736513484,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC2,0.08330391441535831,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC3,0.06944286534359673,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC3,0.06948071427218336,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC3,0.06951273323006973,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC3,0.0694308344278487,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC3,0.07015028511722651,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC3,0.07019252439716428,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC3,0.07091600218843745,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC3,0.0708667656845616,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC3,0.06809715880904325,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC3,0.06817564680518116,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC3,0.05948779433633304,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC3,0.059223838478646894,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC3,0.08811923927907377,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC3,0.08825748844360366,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC3,0.08080462706907629,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC3,0.08020002140773233,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC4,0.06750091020880825,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC4,0.06753277614291506,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC4,0.06871316139547214,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC4,0.06856904745244174,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC4,0.07041525259570236,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC4,0.07035729453351594,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC4,0.07083021210202027,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC4,0.07055230818583237,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC4,0.06379399261721433,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC4,0.0638361007459588,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC4,0.06444637232006716,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC4,0.06466303605289152,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC4,0.08292270609324695,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC4,0.08301430723582842,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,SWC4,0.07863355953641513,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,SWC4,0.07922656465978978,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA1,0.06940582067443063,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA1,0.06108863586896859,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA1,0.07152322006485327,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA1,0.06574617337600104,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA1,0.07296056747583628,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA1,0.06316135057229579,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA1,0.0748749840723607,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA1,0.06535743907394478,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA1,0.07885356073315274,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA1,0.06463451740856864,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA1,0.06081675738629486,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA1,0.057156905810385385,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA1,0.05261425203296818,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA1,0.05177427683679265,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA1,0.054054639319197316,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA1,0.05676494944634416,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA2,0.09174463898755056,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA2,0.08220104306169779,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA2,0.08700825697901969,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA2,0.0789387238397637,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA2,0.080363811997466,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA2,0.07093981103123834,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA2,0.08963590255598475,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA2,0.07942460027152741,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA2,0.09389424145483613,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA2,0.08441902530338542,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA2,0.08013976733222702,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA2,0.07346980256127876,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA2,0.08204766285847606,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA2,0.07674009714795475,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA2,0.06895118582872016,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA2,0.05987843202466181,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA3,0.06737749750910274,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA3,0.06735086719496197,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA3,0.06721484892050171,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA3,0.06732274596156282,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA3,0.06930924719712679,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA3,0.06946433305454619,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA3,0.06960369323661632,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA3,0.06931066411114568,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA3,0.06673633161850613,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA3,0.06668600694801782,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA3,0.06952582897421752,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA3,0.06909709946683087,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA3,0.07626416108631252,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA3,0.07628317472561652,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA3,0.0985177081401574,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA3,0.09844830324479178,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA4,0.0688306503595757,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA4,0.06888299615277015,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA4,0.06807644060009638,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA4,0.06801787831469212,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA4,0.06709541706882335,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA4,0.0671838141558312,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA4,0.0711756250249628,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA4,0.07096540890940449,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA4,0.07448204381664525,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA4,0.07440631850137185,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA4,0.07143176317546475,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA4,0.07139824610323377,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA4,0.05806799075543486,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA4,0.058878604741171174,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA4,0.09316543373708652,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA4,0.09328479392092615,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA5,0.06661241050128301,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA5,0.05829052373095712,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA5,0.06696911676366633,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA5,0.05918477766505425,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA5,0.0676745650241088,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA5,0.059315469935106335,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA5,0.06438269464517421,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA5,0.05707486565758136,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA5,0.05461361095773533,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA5,0.04786364078115341,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA5,0.06806454559901641,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA5,0.06018749871952808,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA5,0.07557662721734976,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA5,0.0692717411451018,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA5,0.06047038151665879,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA5,0.05503908324522982,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA6,0.06875561486168759,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA6,0.06871863132601058,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA6,0.06818901771544089,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA6,0.06827805353217484,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA6,0.06926929537632531,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA6,0.06906634795561747,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA6,0.07000856013780812,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA6,0.06990089649602896,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA6,0.07186193965443839,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA6,0.07200231276657115,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA6,0.059927268371375284,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA6,0.05954188172531931,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA6,0.07768980902787953,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA6,0.07721492706224088,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA6,0.07101823519181161,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA6,0.07145342587268706,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB1,0.07626777696325905,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB1,0.06670552911753953,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB1,0.07975475420776565,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB1,0.07116458294906941,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB1,0.07468594695826243,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB1,0.06758566551708303,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB1,0.08215855220710469,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB1,0.07186249572176322,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB1,0.08000159916349985,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB1,0.06994567116567402,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB1,0.07147435254741094,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB1,0.06101706142285396,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB1,0.07498829128271779,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB1,0.06707849380231305,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB1,0.07698005619370882,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB1,0.06558756489501903,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB2,0.08898778834883736,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB2,0.0784114380934758,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB2,0.0917452557861926,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB2,0.08322926378335115,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB2,0.09902548129367701,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB2,0.08676291572918918,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB2,0.0884452748740947,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB2,0.07880717738831756,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB2,0.09294360493209909,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB2,0.08366037980578056,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB2,0.07627369405439005,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB2,0.06898681051984494,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB2,0.08527413590403334,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB2,0.07986498984556378,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB2,0.06772581932214078,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB2,0.06651687943539358,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB3,0.07945304525203724,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB3,0.07061201124462867,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB3,0.07624707153249444,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB3,0.06778891276046456,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB3,0.07502346727552686,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB3,0.06750897106245281,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB3,0.08012969459560419,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB3,0.06839198951474412,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB3,0.07968143828790672,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB3,0.06742880385409405,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB3,0.05897330235217813,
