período,carga,apps,feature,método,nmae,
8,FlashcrowdLoad,SingleApp,WritesAvg,RF,0.04507670767768101,
16,FlashcrowdLoad,SingleApp,WritesAvg,RT,0.06282866660192904,
16,FlashcrowdLoad,SingleApp,WritesAvg,RF,0.045982924215099,
32,FlashcrowdLoad,SingleApp,WritesAvg,RT,0.0596686825198527,
32,FlashcrowdLoad,SingleApp,WritesAvg,RF,0.046392505083473284,
64,FlashcrowdLoad,SingleApp,WritesAvg,RT,0.050590675127674276,
64,FlashcrowdLoad,SingleApp,WritesAvg,RF,0.043246773662683875,
128,FlashcrowdLoad,SingleApp,WritesAvg,RT,0.06091938038399204,
128,FlashcrowdLoad,SingleApp,WritesAvg,RF,0.04369965540855909,
256,FlashcrowdLoad,SingleApp,WritesAvg,RT,0.07435305300636336,
256,FlashcrowdLoad,SingleApp,WritesAvg,RF,0.04758639942660464,
2,PeriodicLoad,SingleApp,ReadsAvg,RT,0.06060185871427641,
2,PeriodicLoad,SingleApp,ReadsAvg,RF,0.04478810600255393,
4,PeriodicLoad,SingleApp,ReadsAvg,RT,0.059803959592400084,
4,PeriodicLoad,SingleApp,ReadsAvg,RF,0.04336223547942846,
8,PeriodicLoad,SingleApp,ReadsAvg,RT,0.0589868040022654,
8,PeriodicLoad,SingleApp,ReadsAvg,RF,0.04535884132569987,
16,PeriodicLoad,SingleApp,ReadsAvg,RT,0.058013330122367104,
16,PeriodicLoad,SingleApp,ReadsAvg,RF,0.04454611944083834,
32,PeriodicLoad,SingleApp,ReadsAvg,RT,0.05925618071482173,
32,PeriodicLoad,SingleApp,ReadsAvg,RF,0.04295833590122034,
64,PeriodicLoad,SingleApp,ReadsAvg,RT,0.06247242371740799,
64,PeriodicLoad,SingleApp,ReadsAvg,RF,0.044106713131542116,
128,PeriodicLoad,SingleApp,ReadsAvg,RT,0.06523012599698574,
128,PeriodicLoad,SingleApp,ReadsAvg,RF,0.039217574316929044,
256,PeriodicLoad,SingleApp,ReadsAvg,RT,0.06821644443809684,
256,PeriodicLoad,SingleApp,ReadsAvg,RF,0.043180758427128936,
2,PeriodicLoad,SingleApp,WritesAvg,RT,0.06340577465912171,
2,PeriodicLoad,SingleApp,WritesAvg,RF,0.04557389595136407,
4,PeriodicLoad,SingleApp,WritesAvg,RT,0.06424308048925306,
4,PeriodicLoad,SingleApp,WritesAvg,RF,0.04643601183324117,
8,PeriodicLoad,SingleApp,WritesAvg,RT,0.06423211249774761,
8,PeriodicLoad,SingleApp,WritesAvg,RF,0.046810879269439436,
16,PeriodicLoad,SingleApp,WritesAvg,RT,0.06424122216007637,
16,PeriodicLoad,SingleApp,WritesAvg,RF,0.04989790178112181,
32,PeriodicLoad,SingleApp,WritesAvg,RT,0.06539134787047864,
32,PeriodicLoad,SingleApp,WritesAvg,RF,0.049391655977592465,
64,PeriodicLoad,SingleApp,WritesAvg,RT,0.058669713317104605,
64,PeriodicLoad,SingleApp,WritesAvg,RF,0.04441658113499505,
128,PeriodicLoad,SingleApp,WritesAvg,RT,0.06758325752445592,
128,PeriodicLoad,SingleApp,WritesAvg,RF,0.0492578011033333,
256,PeriodicLoad,SingleApp,WritesAvg,RT,0.06332284539117257,
256,PeriodicLoad,SingleApp,WritesAvg,RF,0.05266707572507743,
