período,carga,apps,feature,método,nmae,
4,PeriodicLoad,BothApps,DispFrames,RT,0.15400049597583246,
4,PeriodicLoad,BothApps,DispFrames,RF,0.14580881634616105,
8,PeriodicLoad,BothApps,DispFrames,RT,0.14916976680881952,
8,PeriodicLoad,BothApps,DispFrames,RF,0.14913800925505855,
16,PeriodicLoad,BothApps,DispFrames,RT,0.17057012223570028,
16,PeriodicLoad,BothApps,DispFrames,RF,0.16480980373860846,
32,PeriodicLoad,BothApps,DispFrames,RT,0.16877088748607502,
32,PeriodicLoad,BothApps,DispFrames,RF,0.16522775095927716,
64,PeriodicLoad,BothApps,DispFrames,RT,0.17855836077570436,
64,PeriodicLoad,BothApps,DispFrames,RF,0.16108976704476155,
128,PeriodicLoad,BothApps,DispFrames,RT,0.15870683321087434,
128,PeriodicLoad,BothApps,DispFrames,RF,0.14374846926279697,
256,PeriodicLoad,BothApps,DispFrames,RT,0.15287517531556805,
256,PeriodicLoad,BothApps,DispFrames,RF,0.18763440860215055,
2,PeriodicLoad,BothApps,noAudioPlayed,RT,0.4246250018046111,
2,PeriodicLoad,BothApps,noAudioPlayed,RF,0.32904046419410876,
4,PeriodicLoad,BothApps,noAudioPlayed,RT,0.4397218714163364,
4,PeriodicLoad,BothApps,noAudioPlayed,RF,0.3432905350152661,
8,PeriodicLoad,BothApps,noAudioPlayed,RT,0.45738367592672224,
8,PeriodicLoad,BothApps,noAudioPlayed,RF,0.3439926703171736,
16,PeriodicLoad,BothApps,noAudioPlayed,RT,0.4409489725236666,
16,PeriodicLoad,BothApps,noAudioPlayed,RF,0.3577147310090048,
32,PeriodicLoad,BothApps,noAudioPlayed,RT,0.5002869934565491,
32,PeriodicLoad,BothApps,noAudioPlayed,RF,0.38625492672100414,
64,PeriodicLoad,BothApps,noAudioPlayed,RT,0.481995763709108,
64,PeriodicLoad,BothApps,noAudioPlayed,RF,0.37570212599042907,
128,PeriodicLoad,BothApps,noAudioPlayed,RT,0.4577906415822479,
128,PeriodicLoad,BothApps,noAudioPlayed,RF,0.3747467438494935,
256,PeriodicLoad,BothApps,noAudioPlayed,RT,0.4436681222707423,
256,PeriodicLoad,BothApps,noAudioPlayed,RF,0.36216157205240174,
2,FlashcrowdLoad,SingleApp,DispFrames,RT,0.11127098715692885,
2,FlashcrowdLoad,SingleApp,DispFrames,RF,0.10245871086919582,
4,FlashcrowdLoad,SingleApp,DispFrames,RT,0.10737564891446769,
4,FlashcrowdLoad,SingleApp,DispFrames,RF,0.10498012483483432,
8,FlashcrowdLoad,SingleApp,DispFrames,RT,0.11079790409232605,
8,FlashcrowdLoad,SingleApp,DispFrames,RF,0.10564297716168115,
16,FlashcrowdLoad,SingleApp,DispFrames,RT,0.12044257815103647,
16,FlashcrowdLoad,SingleApp,DispFrames,RF,0.10954864582639029,
32,FlashcrowdLoad,SingleApp,DispFrames,RT,0.10958904109589042,
32,FlashcrowdLoad,SingleApp,DispFrames,RF,0.10573350344704091,
64,FlashcrowdLoad,SingleApp,DispFrames,RT,0.09896249002394254,
64,FlashcrowdLoad,SingleApp,DispFrames,RF,0.09191939345570631,
128,FlashcrowdLoad,SingleApp,DispFrames,RT,0.08360477741585234,
128,FlashcrowdLoad,SingleApp,DispFrames,RF,0.09809989142236697,
256,FlashcrowdLoad,SingleApp,DispFrames,RT,0.1425364758698092,
256,FlashcrowdLoad,SingleApp,DispFrames,RF,0.12102506546950989,
2,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,0.2945885202327563,
2,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,0.23829997126466274,
4,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,0.31104779733190707,
4,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,0.24943060455516358,
8,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,0.3199833990454451,
8,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,0.2552178875285329,
16,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,0.3246547335920224,
16,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,0.24098413095784482,
32,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,0.34323020625415834,
32,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,0.26574559214903526,
64,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,0.3388923851478918,
64,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,0.29313247325361863,
128,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,0.2350597609561753,
128,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,0.25235723771580354,
256,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,0.21099744245524293,
256,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,0.15337276214833764,
2,PeriodicLoad,SingleApp,DispFrames,RT,0.1090624091011926,
2,PeriodicLoad,SingleApp,DispFrames,RF,0.10427493724615666,
4,PeriodicLoad,SingleApp,DispFrames,RT,0.12246854988135096,
4,PeriodicLoad,SingleApp,DispFrames,RF,0.11140967504252945,
8,PeriodicLoad,SingleApp,DispFrames,RT,0.11902606221302464,
8,PeriodicLoad,SingleApp,DispFrames,RF,0.10749100002155683,
16,PeriodicLoad,SingleApp,DispFrames,RT,0.11261934143014873,
16,PeriodicLoad,SingleApp,DispFrames,RF,0.10888051784979756,
32,PeriodicLoad,SingleApp,DispFrames,RT,0.1194592486676199,
32,PeriodicLoad,SingleApp,DispFrames,RF,0.11216040556349927,
64,PeriodicLoad,SingleApp,DispFrames,RT,0.12265397832408141,
64,PeriodicLoad,SingleApp,DispFrames,RF,0.11563353599436073,
128,PeriodicLoad,SingleApp,DispFrames,RT,0.102880658436214,
128,PeriodicLoad,SingleApp,DispFrames,RF,0.10055298353909464,
256,PeriodicLoad,SingleApp,DispFrames,RT,0.09494949494949495,
256,PeriodicLoad,SingleApp,DispFrames,RF,0.10138888888888889,
2,PeriodicLoad,SingleApp,noAudioPlayed,RT,0.3032531404078194,
2,PeriodicLoad,SingleApp,noAudioPlayed,RF,0.23157185566925167,
4,PeriodicLoad,SingleApp,noAudioPlayed,RT,0.315578277799245,
4,PeriodicLoad,SingleApp,noAudioPlayed,RF,0.238032263604448,
8,PeriodicLoad,SingleApp,noAudioPlayed,RT,0.3075726855770555,
8,PeriodicLoad,SingleApp,noAudioPlayed,RF,0.22312880980033203,
16,PeriodicLoad,SingleApp,noAudioPlayed,RT,0.31215992906372175,
16,PeriodicLoad,SingleApp,noAudioPlayed,RF,0.25003090027272845,
32,PeriodicLoad,SingleApp,noAudioPlayed,RT,0.29053485347004365,
32,PeriodicLoad,SingleApp,noAudioPlayed,RF,0.24480194863162194,
64,PeriodicLoad,SingleApp,noAudioPlayed,RT,0.3668520234785295,
64,PeriodicLoad,SingleApp,noAudioPlayed,RF,0.2759911440634333,
128,PeriodicLoad,SingleApp,noAudioPlayed,RT,0.21486825595984943,
128,PeriodicLoad,SingleApp,noAudioPlayed,RF,0.19469887076537012,
256,PeriodicLoad,SingleApp,noAudioPlayed,RT,0.33014354066985646,
256,PeriodicLoad,SingleApp,noAudioPlayed,RF,0.21724980063795854,
2,FlashcrowdLoad,BothApps,ReadsAvg,RT,0.044636459498179376,
2,FlashcrowdLoad,BothApps,ReadsAvg,RF,0.031705592843608306,
4,FlashcrowdLoad,BothApps,ReadsAvg,RT,0.04812847410394815,
4,FlashcrowdLoad,BothApps,ReadsAvg,RF,0.03508860709352863,
8,FlashcrowdLoad,BothApps,ReadsAvg,RT,0.04245551272290206,
8,FlashcrowdLoad,BothApps,ReadsAvg,RF,0.03561826686030276,
16,FlashcrowdLoad,BothApps,ReadsAvg,RT,0.04561927332159895,
16,FlashcrowdLoad,BothApps,ReadsAvg,RF,0.03688660988954497,
32,FlashcrowdLoad,BothApps,ReadsAvg,RT,0.041758119364148145,
32,FlashcrowdLoad,BothApps,ReadsAvg,RF,0.03298785642114733,
64,FlashcrowdLoad,BothApps,ReadsAvg,RT,0.03688954201246844,
64,FlashcrowdLoad,BothApps,ReadsAvg,RF,0.02961524952422046,
128,FlashcrowdLoad,BothApps,ReadsAvg,RT,0.05676257378235409,
128,FlashcrowdLoad,BothApps,ReadsAvg,RF,0.03837273002218792,
256,FlashcrowdLoad,BothApps,ReadsAvg,RT,0.03546995373173244,
256,FlashcrowdLoad,BothApps,ReadsAvg,RF,0.02549045030043887,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,0.04262070575877748,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,0.030934769829364522,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,0.04128086477380087,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,0.03263632705437848,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,0.04019245147418416,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,0.029739569249504678,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,0.04264361592837562,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,0.02870759940195494,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,0.05313472876863603,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,0.04084558997105519,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,0.03138622759069984,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,0.028922770438870468,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,0.0490616326034155,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,0.0356697940432093,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,0.024300677687457462,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,0.01977608017805284,
2,PeriodicLoad,BothApps,ReadsAvg,RT,0.06245602385606987,
2,PeriodicLoad,BothApps,ReadsAvg,RF,0.04495037000988044,
4,PeriodicLoad,BothApps,ReadsAvg,RT,0.06120760327251695,
4,PeriodicLoad,BothApps,ReadsAvg,RF,0.04788722910339302,
8,PeriodicLoad,BothApps,ReadsAvg,RT,0.05878237089337602,
8,PeriodicLoad,BothApps,ReadsAvg,RF,0.046208606940575776,
16,PeriodicLoad,BothApps,ReadsAvg,RT,0.06400911974600905,
16,PeriodicLoad,BothApps,ReadsAvg,RF,0.046490661468551034,
32,PeriodicLoad,BothApps,ReadsAvg,RT,0.05741621738311586,
32,PeriodicLoad,BothApps,ReadsAvg,RF,0.041344235136012916,
64,PeriodicLoad,BothApps,ReadsAvg,RT,0.06817307518748308,
64,PeriodicLoad,BothApps,ReadsAvg,RF,0.05788009859800071,
128,PeriodicLoad,BothApps,ReadsAvg,RT,0.040393938502051314,
128,PeriodicLoad,BothApps,ReadsAvg,RF,0.028397693043660265,
256,PeriodicLoad,BothApps,ReadsAvg,RT,0.029764531513621215,
256,PeriodicLoad,BothApps,ReadsAvg,RF,0.028402488443662634,
2,PeriodicLoad,BothApps,WritesAvg,RT,0.06418569445183012,
2,PeriodicLoad,BothApps,WritesAvg,RF,0.04576262610801056,
4,PeriodicLoad,BothApps,WritesAvg,RT,0.05852377470772482,
4,PeriodicLoad,BothApps,WritesAvg,RF,0.04578287151719816,
8,PeriodicLoad,BothApps,WritesAvg,RT,0.06944979021031236,
8,PeriodicLoad,BothApps,WritesAvg,RF,0.0492474343934859,
16,PeriodicLoad,BothApps,WritesAvg,RT,0.05502439075062009,
16,PeriodicLoad,BothApps,WritesAvg,RF,0.04461077059763511,
32,PeriodicLoad,BothApps,WritesAvg,RT,0.0510506362067767,
32,PeriodicLoad,BothApps,WritesAvg,RF,0.04496604116409111,
64,PeriodicLoad,BothApps,WritesAvg,RT,0.06678368899676353,
64,PeriodicLoad,BothApps,WritesAvg,RF,0.05017523999405546,
128,PeriodicLoad,BothApps,WritesAvg,RT,0.033373519863397955,
128,PeriodicLoad,BothApps,WritesAvg,RF,0.029215989445316715,
256,PeriodicLoad,BothApps,WritesAvg,RT,0.04347325252545404,
256,PeriodicLoad,BothApps,WritesAvg,RF,0.04008483817385179,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RT,0.02914570640165848,
2,FlashcrowdLoad,SingleApp,ReadsAvg,RF,0.020971846661271516,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RT,0.029507598996429265,
4,FlashcrowdLoad,SingleApp,ReadsAvg,RF,0.02173900103433116,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RT,0.031703910979998945,
8,FlashcrowdLoad,SingleApp,ReadsAvg,RF,0.024675570861213882,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RT,0.035138989003746325,
16,FlashcrowdLoad,SingleApp,ReadsAvg,RF,0.027388972453965713,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RT,0.03595615786559003,
32,FlashcrowdLoad,SingleApp,ReadsAvg,RF,0.0284954368008986,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RT,0.032104489731000184,
64,FlashcrowdLoad,SingleApp,ReadsAvg,RF,0.02013330184939007,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RT,0.03066595819567551,
128,FlashcrowdLoad,SingleApp,ReadsAvg,RF,0.019859068317954795,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RT,0.028257823588701735,
256,FlashcrowdLoad,SingleApp,ReadsAvg,RF,0.020749459322678687,
2,FlashcrowdLoad,SingleApp,WritesAvg,RT,0.032316766576587955,
2,FlashcrowdLoad,SingleApp,WritesAvg,RF,0.023783685713169994,
4,FlashcrowdLoad,SingleApp,WritesAvg,RT,0.032668893573255295,
4,FlashcrowdLoad,SingleApp,WritesAvg,RF,0.023340436195703813,
8,FlashcrowdLoad,SingleApp,WritesAvg,RT,0.029911104126816176,
8,FlashcrowdLoad,SingleApp,WritesAvg,RF,0.022903663353887226,
16,FlashcrowdLoad,SingleApp,WritesAvg,RT,0.032585448158138214,
16,FlashcrowdLoad,SingleApp,WritesAvg,RF,0.02719575826710912,
32,FlashcrowdLoad,SingleApp,WritesAvg,RT,0.03429031187069448,
32,FlashcrowdLoad,SingleApp,WritesAvg,RF,0.030887006813719867,
64,FlashcrowdLoad,SingleApp,WritesAvg,RT,0.03428285896187282,
64,FlashcrowdLoad,SingleApp,WritesAvg,RF,0.024930888612167603,
128,FlashcrowdLoad,SingleApp,WritesAvg,RT,0.0307403827535591,
128,FlashcrowdLoad,SingleApp,WritesAvg,RF,0.021411109575623262,
256,FlashcrowdLoad,SingleApp,WritesAvg,RT,0.04014277134136486,
256,FlashcrowdLoad,SingleApp,WritesAvg,RF,0.02719610748169577,
2,PeriodicLoad,SingleApp,ReadsAvg,RT,0.034630325583403204,
2,PeriodicLoad,SingleApp,ReadsAvg,RF,0.024527881817955233,
4,PeriodicLoad,SingleApp,ReadsAvg,RT,0.03420450974843804,
4,PeriodicLoad,SingleApp,ReadsAvg,RF,0.02413888786614988,
8,PeriodicLoad,SingleApp,ReadsAvg,RT,0.03572185167936395,
8,PeriodicLoad,SingleApp,ReadsAvg,RF,0.025185064107137427,
16,PeriodicLoad,SingleApp,ReadsAvg,RT,0.034941231075609105,
16,PeriodicLoad,SingleApp,ReadsAvg,RF,0.023407577295738214,
32,PeriodicLoad,SingleApp,ReadsAvg,RT,0.03536647280574033,
32,PeriodicLoad,SingleApp,ReadsAvg,RF,0.024495686663585634,
64,PeriodicLoad,SingleApp,ReadsAvg,RT,0.03150718390100175,
64,PeriodicLoad,SingleApp,ReadsAvg,RF,0.023032669318242084,
128,PeriodicLoad,SingleApp,ReadsAvg,RT,0.02675640701655453,
128,PeriodicLoad,SingleApp,ReadsAvg,RF,0.020283697644692948,
256,PeriodicLoad,SingleApp,ReadsAvg,RT,0.03042799813087133,
256,PeriodicLoad,SingleApp,ReadsAvg,RF,0.024470652110737325,
2,PeriodicLoad,SingleApp,WritesAvg,RT,0.038269415646933085,
2,PeriodicLoad,SingleApp,WritesAvg,RF,0.026954819139495458,
4,PeriodicLoad,SingleApp,WritesAvg,RT,0.03612189869934328,
4,PeriodicLoad,SingleApp,WritesAvg,RF,0.026457814030524076,
8,PeriodicLoad,SingleApp,WritesAvg,RT,0.041473536262113586,
8,PeriodicLoad,SingleApp,WritesAvg,RF,0.027224717254105617,
16,PeriodicLoad,SingleApp,WritesAvg,RT,0.03968031112498436,
16,PeriodicLoad,SingleApp,WritesAvg,RF,0.027068224011258496,
32,PeriodicLoad,SingleApp,WritesAvg,RT,0.037919134070850305,
32,PeriodicLoad,SingleApp,WritesAvg,RF,0.02800635734710327,
64,PeriodicLoad,SingleApp,WritesAvg,RT,0.034880179977752175,
64,PeriodicLoad,SingleApp,WritesAvg,RF,0.026561176054284052,
128,PeriodicLoad,SingleApp,WritesAvg,RT,0.028983194726018017,
128,PeriodicLoad,SingleApp,WritesAvg,RF,0.02403544664743536,
256,PeriodicLoad,SingleApp,WritesAvg,RT,0.03190662015986098,
256,PeriodicLoad,SingleApp,WritesAvg,RF,0.02583880909907898,
