k,regression_tree_DispFrames_minimal_univariate_nmae,regression_tree_DispFrames_minimal_univariate_training_time,random_forest_DispFrames_minimal_univariate_nmae,random_forest_DispFrames_minimal_univariate_training_time,
10,0.01408450704225352,0.0007503032684326172, 0.01408450704225352,0.0007503032684326172,
14,0.01408450704225352,0.0007586479187011719, 0.01408450704225352,0.0007586479187011719,
7,0.01408450704225352,0.0008909702301025391, 0.01408450704225352,0.0008909702301025391,
11,0.01408450704225352,0.001062631607055664, 0.01408450704225352,0.001062631607055664,
13,0.01408450704225352,0.0008008480072021484, 0.01408450704225352,0.0008008480072021484,
11,0.01408450704225352,0.0010263919830322266, 0.01408450704225352,0.0010263919830322266,
11,0.01408450704225352,0.0010499954223632812, 0.01408450704225352,0.0010499954223632812,
11,0.01408450704225352,0.000713348388671875, 0.01408450704225352,0.000713348388671875,
15,0.01408450704225352,0.0010585784912109375, 0.01408450704225352,0.0010585784912109375,
8,0.01408450704225352,0.000698089599609375, 0.01408450704225352,0.000698089599609375,
12,0.01408450704225352,0.001065969467163086, 0.01408450704225352,0.001065969467163086,
14,0.01408450704225352,0.0009479522705078125, 0.01408450704225352,0.0009479522705078125,
12,0.01408450704225352,0.0009746551513671875, 0.01408450704225352,0.0009746551513671875,
12,0.01408450704225352,0.0010039806365966797, 0.01408450704225352,0.0010039806365966797,
12,0.01408450704225352,0.0009775161743164062, 0.01408450704225352,0.0009775161743164062,
9,0.01408450704225352,0.0007805824279785156, 0.01408450704225352,0.0007805824279785156,
16,0.01408450704225352,0.0011401176452636719, 0.01408450704225352,0.0011401176452636719,
13,0.01408450704225352,0.0008161067962646484, 0.01408450704225352,0.0008161067962646484,
15,0.01408450704225352,0.0008234977722167969, 0.01408450704225352,0.0008234977722167969,
13,0.01408450704225352,0.0008206367492675781, 0.01408450704225352,0.0008206367492675781,
13,0.01408450704225352,0.0010752677917480469, 0.01408450704225352,0.0010752677917480469,
13,0.01408450704225352,0.0007662773132324219, 0.01408450704225352,0.0007662773132324219,
10,0.01408450704225352,0.0009937286376953125, 0.01408450704225352,0.0009937286376953125,
14,0.01408450704225352,0.0007748603820800781, 0.01408450704225352,0.0007748603820800781,
16,0.01408450704225352,0.000766754150390625, 0.01408450704225352,0.000766754150390625,
14,0.01408450704225352,0.0008790493011474609, 0.01408450704225352,0.0008790493011474609,
14,0.01408450704225352,0.0010514259338378906, 0.01408450704225352,0.0010514259338378906,
11,0.01408450704225352,0.0008516311645507812, 0.01408450704225352,0.0008516311645507812,
14,0.01408450704225352,0.0010623931884765625, 0.01408450704225352,0.0010623931884765625,
15,0.01408450704225352,0.0007314682006835938, 0.01408450704225352,0.0007314682006835938,
15,0.01408450704225352,0.0007603168487548828, 0.01408450704225352,0.0007603168487548828,
15,0.01408450704225352,0.0008034706115722656, 0.01408450704225352,0.0008034706115722656,
12,0.01408450704225352,0.0009710788726806641, 0.01408450704225352,0.0009710788726806641,
15,0.01408450704225352,0.0010814666748046875, 0.01408450704225352,0.0010814666748046875,
16,0.01408450704225352,0.001062631607055664, 0.01408450704225352,0.001062631607055664,
16,0.01408450704225352,0.0009503364562988281, 0.01408450704225352,0.0009503364562988281,
16,0.01408450704225352,0.0007238388061523438, 0.01408450704225352,0.0007238388061523438,
13,0.01408450704225352,0.0008726119995117188, 0.01408450704225352,0.0008726119995117188,
16,0.01408450704225352,0.0008280277252197266, 0.01408450704225352,0.0008280277252197266,
14,0.01408450704225352,0.0010330677032470703, 0.01408450704225352,0.0010330677032470703,
15,0.01408450704225352,0.0008616447448730469, 0.01408450704225352,0.0008616447448730469,
16,0.01408450704225352,0.0011005401611328125, 0.01408450704225352,0.0011005401611328125,
