período,função,carga,apps,feature,método,nmae,
256,máximo,PeriodicLoad,BothApps,DispFrames,RF,0.1568887588019746,
256,mínimo,PeriodicLoad,BothApps,DispFrames,RT,0.6728659397774138,
256,mínimo,PeriodicLoad,BothApps,DispFrames,RF,0.691520959267838,
2,média,PeriodicLoad,BothApps,noAudioPlayed,RT,0.4800903499700648,
2,média,PeriodicLoad,BothApps,noAudioPlayed,RF,0.3640206492619,
2,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,0.4401309922263985,
2,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,0.3803427714171207,
2,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,0.5570681045955462,
2,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,0.5318624358002708,
4,média,PeriodicLoad,BothApps,noAudioPlayed,RT,0.47258431040300986,
4,média,PeriodicLoad,BothApps,noAudioPlayed,RF,0.35601772905792056,
4,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,0.7846945332924389,
4,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,0.606784152925655,
4,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,0.7164418625760189,
4,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,0.6955206499046929,
8,média,PeriodicLoad,BothApps,noAudioPlayed,RT,0.4266753726473915,
8,média,PeriodicLoad,BothApps,noAudioPlayed,RF,0.37819575874948047,
8,máximo,PeriodicLoad,BothApps,noAudioPlayed,RT,0.7667321342181079,
8,máximo,PeriodicLoad,BothApps,noAudioPlayed,RF,1.0838111923037117,
8,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RT,0.694155048538762,
8,mínimo,PeriodicLoad,BothApps,noAudioPlayed,RF,0.7040010645419327,
16,média,PeriodicLoad,BothApps,noAudioPlayed,RT,0.4036672726290971,
16,média,PeriodicLoad,BothApps,noAudioPlayed,RF,0.3801166365185359,
