período,função,carga,apps,feature,método,switch,nmae,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,0.3245784950652589,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,0.32424668855354183,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,2.2692051803765785,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,2.1403469732691707,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,1.0,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,1.0,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.3536777046217403,
2,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.33481496818378365,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.29869960064697126,
2,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.28922618989969057,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.4028504259998581,
2,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.39322187003340137,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.3595033962288481,
4,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.3414384441388782,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.3192487501864184,
4,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.31279769347344794,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.5900367449046284,
4,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.540176580590322,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.3479320046703208,
8,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.33379781132769004,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.4585272079162011,
8,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.6216261529164641,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.802417130615491,
8,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.7118069928183607,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.3337880661554634,
16,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.33703523571404004,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.328101590925305,
16,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.4093147174102443,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.9640904149155402,
16,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.8545501690798334,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.3407490066566902,
32,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.34084496382870416,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.4381169076708435,
32,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.6011873095762759,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.9999675096821146,
32,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.9999381600949584,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.316788672710571,
64,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.3185056916373992,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,1.4100612807614572,
64,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,1.6358686445694317,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,1.0,
64,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,1.0,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.3522574317645098,
128,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.34545965292764547,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,1.9690955267215378,
128,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,1.804818718005667,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,1.0,
128,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,1.0,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.33464015646809836,
256,média,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.33504891626886074,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,2.0105414206082015,
256,máximo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,2.093701390264147,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,1.0,
256,mínimo,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,1.0,
2,média,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.18696893049305835,
2,média,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.18399559865679044,
2,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.1336633385212696,
2,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.1321327100318206,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.2530326419489741,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.24591789794028135,
4,média,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.18528382734491705,
4,média,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.18371454966136153,
4,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.12149322538932929,
4,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.12148029459717773,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.3448915557152159,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.34299022189666484,
8,média,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.18397009966777408,
8,média,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.1810011824990146,
8,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.12144009806071443,
8,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.1214551857662024,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.4702799369156246,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.39867846291289594,
16,média,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.17501976801773914,
16,média,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.17744887165186526,
16,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.12516289171579273,
16,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.12515739147603872,
16,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.43281852847549523,
16,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.4835652392361542,
32,média,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.18331274862955668,
32,média,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.1819288627237549,
32,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.1220928270042194,
32,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.12209062353492735,
32,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.4946993479155277,
32,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.4788746673980934,
64,média,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.16436748270281548,
64,média,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.17038846593568327,
64,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.1227686990199445,
64,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.12276677568681757,
64,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.42835072975068256,
64,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.5252045811189886,
128,média,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.18616635430661715,
128,média,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.1870127441224329,
128,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.12128332986659619,
128,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.12770485137067286,
128,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.8114419081873686,
128,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.8151623417501487,
256,média,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.19028739409410594,
256,média,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.18902259346318623,
256,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.11854759568204122,
256,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.1185308659283144,
256,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.8590030347308081,
256,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.8671749840770299,
2,média,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.18550953985743326,
2,média,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.18547283368135054,
2,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.13312558644787614,
2,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.13312114971606093,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.2354680734845342,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.23552890419385084,
4,média,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.1840249799441332,
4,média,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.18380748522635088,
4,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.12148204645547978,
4,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.12147414295397274,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.311279606706301,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.31145929914029563,
8,média,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.18514220931959355,
8,média,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.1852439208836569,
8,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.11764223946972223,
8,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.11764528074252222,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.39082916416561164,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.39084119665448697,
16,média,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.18536589662815978,
16,média,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.18536186480576294,
16,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.12837101805310883,
16,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.12837069481033742,
16,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.4769655414567537,
16,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.47634926091488244,
32,média,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.18168442161277829,
32,média,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.18169544519435282,
32,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.1229934111225878,
32,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.1229921234274401,
32,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.5482890578215064,
32,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.5487542970421405,
64,média,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.18599332081132466,
64,média,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.18601789546909123,
64,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.12590148858116332,
64,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.12586657001373608,
64,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.6459344765974305,
64,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.6468216418057459,
128,média,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.18587959845239935,
128,média,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.1858973022185968,
128,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.12360144424206479,
128,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.12364270588818112,
128,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.7403142938217862,
128,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.7404898402136803,
256,média,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.18626684731684737,
256,média,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.1863274388744562,
256,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.12824788639167187,
256,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.1279875715818699,
256,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.8407690907213982,
256,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.8396727185137219,
2,média,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.1859945316482472,
2,média,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.18601891984016033,
2,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.13612246185481194,
2,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.13606859520100845,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.23606758178004708,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.23612609095294876,
4,média,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.18678807134629852,
4,média,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.18682613250146607,
4,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.12219163487745247,
4,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.12220661068089714,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.3085454351063501,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.3087108879859649,
8,média,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.18505640183213193,
8,média,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.18499670113823846,
8,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.12233193201441979,
8,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.12233144991115352,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.3927706980641348,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.39266216732262266,
16,média,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.185250749643564,
16,média,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.18530769300413558,
16,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.12284086556485338,
16,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.12284923049754105,
16,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.4718727308413344,
16,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.4722974857743967,
32,média,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.1841519502492335,
32,média,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.18409992258331553,
32,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.11752066115702484,
32,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.11753411116512574,
32,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.5392871146301079,
32,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.5384369436907234,
64,média,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.18475344908361077,
64,média,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.18472812179915118,
64,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.12357199726799849,
64,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.1235565121487356,
64,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.6427601049303271,
64,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.6414792370467147,
128,média,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.1838126611074341,
128,média,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.18382966932241912,
128,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.1261920860379923,
128,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.12632649892274336,
128,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.7480151729366792,
128,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.745946091764083,
256,média,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.18425424318699546,
256,média,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.1842586728117294,
256,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.12201990523984403,
256,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.12190603356166564,
256,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.8490535044244798,
256,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.8475459121454589,
2,média,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.18175640437276958,
2,média,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.18232107552363086,
2,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.13548248652338524,
2,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.1355106462627487,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.23721461899229265,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.23781872758929548,
4,média,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.1867582306339687,
4,média,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.18758438340597855,
4,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.12498935434212834,
4,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.12498001366960894,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.30890832249502337,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.30899148100226215,
8,média,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.18688478753138119,
8,média,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.18557468727766505,
8,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.1259308810906185,
8,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.12593147489471232,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.3883132806447362,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.38831287906497547,
16,média,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.18282614443702924,
16,média,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.18369176740209925,
16,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.12220704451684028,
16,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.12220743943936936,
16,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.4724941014905801,
16,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.47220531678181693,
32,média,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.18134603723029197,
32,média,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.1824157327407583,
32,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.12644483787123267,
32,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.12644161421243505,
32,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.5476725989716476,
32,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.5491373900961593,
64,média,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.19835099340552625,
64,média,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.19344643068165984,
64,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.11937923007972441,
64,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.11941383058641408,
64,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.6428234711056364,
64,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.6431564005486572,
128,média,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.1822005860791956,
128,média,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.18233066955933572,
128,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.1185859759215227,
128,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.11858279208239451,
128,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.7430919981454268,
128,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.7400695868365327,
256,média,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.19229561038225818,
256,média,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.18923263764688156,
256,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.12027694142186553,
256,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.12076939621138919,
256,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.8373724234765515,
256,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.8375996105962745,
2,média,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.17733081353491723,
2,média,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.17486715052751137,
2,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.13043404839771916,
2,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.12973207132255948,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.24893310362688467,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.24465508710775233,
4,média,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.17831470884466277,
4,média,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.17681336384876267,
4,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.12121672148660426,
4,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.12161995258309671,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.33611733321326864,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.3336095477688604,
8,média,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.17770566353210493,
8,média,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.17481285967506038,
8,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.1246151764268074,
8,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.12463796512436522,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.4375680743793301,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.4317425918232144,
16,média,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.18787710462300772,
16,média,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.18228298811055368,
16,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.12184311475594255,
16,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.12185337990617937,
16,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.42307454515819,
16,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.4269666720998508,
32,média,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.1859376230494898,
32,média,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.1810627933851407,
32,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.157038292713046,
32,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.14505666445883897,
32,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.43086460069366245,
32,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.461543352026185,
64,média,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.1863727968662784,
64,média,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.1896528317128155,
64,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.12152922256834718,
64,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.12189883904439519,
64,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.5491242289162052,
64,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.5888477550392485,
128,média,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.19141898082886946,
128,média,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.19031468494502402,
128,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.12128111718275654,
128,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.12129938833794329,
128,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.8979701814262618,
128,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.7633623641548412,
256,média,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.18023070644966507,
256,média,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.18119014008357173,
256,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.12336590723478555,
256,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.12338801430623224,
256,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.9975392652548737,
256,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.9497530857277384,
2,média,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.17237302656423495,
2,média,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.16975426820081635,
2,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.12704987225229888,
2,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.12641291583658798,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.2524099641883826,
2,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.2461021777580076,
4,média,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.17112281027650186,
4,média,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.17059724533619364,
4,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.11731658955717118,
4,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.11722136959906795,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.3460218514059388,
4,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.34295984391584994,
8,média,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.17283278594324794,
8,média,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.1721931258884526,
8,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.12502538300128607,
8,máximo,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.1250218575844408,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.4219015502786755,
8,mínimo,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.44150653699726344,
16,média,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.16894742383827038,
16,média,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.17236702992652908,
16,máximo,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.11945400153786571,
