# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
ST-F-01;1;2024-09-26 10:53:46 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:53:46 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:53:46 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:53:46 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:53:46 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:53:46 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:53:46 UTC;12;amdgpu-pci-0300;37.00;0.00
ST-F-01;1;2024-09-26 10:53:46 UTC;13;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:53:46 UTC;14;amdgpu-pci-0300;44.00;0.00
ST-F-01;1;2024-09-26 10:53:46 UTC;15;k10temp-pci-00c3;49.38;0.00
ST-F-01;1;2024-09-26 10:53:46 UTC;16;k10temp-pci-00c3;36.75;0.00
ST-F-01;1;2024-09-26 10:53:46 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:53:46 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:53:46 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:53:47 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:53:47 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:53:47 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:53:47 UTC;4;gigabyte_wmi-virtua;49.00;0.00
ST-F-01;1;2024-09-26 10:53:47 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:53:47 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:53:47 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:53:47 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:53:47 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:53:47 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:53:47 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:53:47 UTC;12;amdgpu-pci-0300;37.00;0.00
ST-F-01;1;2024-09-26 10:53:47 UTC;13;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:53:47 UTC;14;amdgpu-pci-0300;44.00;0.00
ST-F-01;1;2024-09-26 10:53:47 UTC;15;k10temp-pci-00c3;48.88;0.00
ST-F-01;1;2024-09-26 10:53:47 UTC;16;k10temp-pci-00c3;36.75;0.00
ST-F-01;1;2024-09-26 10:53:47 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:53:47 UTC;18;nvme-pci-1200;41.85;0.48
ST-F-01;1;2024-09-26 10:53:47 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:53:48 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:53:48 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:53:48 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:53:48 UTC;4;gigabyte_wmi-virtua;48.00;0.00
ST-F-01;1;2024-09-26 10:53:48 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:53:48 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:53:48 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:53:48 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:53:48 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:53:48 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:53:48 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:53:48 UTC;12;amdgpu-pci-0300;37.00;0.00
ST-F-01;1;2024-09-26 10:53:48 UTC;13;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:53:48 UTC;14;amdgpu-pci-0300;44.00;0.00
ST-F-01;1;2024-09-26 10:53:48 UTC;15;k10temp-pci-00c3;48.38;0.00
ST-F-01;1;2024-09-26 10:53:48 UTC;16;k10temp-pci-00c3;36.75;0.00
ST-F-01;1;2024-09-26 10:53:48 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:53:48 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:53:48 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:53:49 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:53:49 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:53:49 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:53:49 UTC;4;gigabyte_wmi-virtua;48.00;0.00
ST-F-01;1;2024-09-26 10:53:49 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:53:49 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:53:49 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:53:49 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:53:49 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:53:49 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:53:49 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:53:49 UTC;12;amdgpu-pci-0300;37.00;0.00
ST-F-01;1;2024-09-26 10:53:49 UTC;13;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:53:49 UTC;14;amdgpu-pci-0300;44.00;0.00
ST-F-01;1;2024-09-26 10:53:49 UTC;15;k10temp-pci-00c3;48.00;0.00
ST-F-01;1;2024-09-26 10:53:49 UTC;16;k10temp-pci-00c3;36.75;0.00
ST-F-01;1;2024-09-26 10:53:49 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:53:49 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:53:49 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:53:50 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:53:50 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:53:50 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:53:50 UTC;4;gigabyte_wmi-virtua;47.00;0.00
ST-F-01;1;2024-09-26 10:53:50 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:53:50 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:53:50 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:53:50 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:53:50 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:53:50 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:53:50 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:53:50 UTC;12;amdgpu-pci-0300;37.00;0.00
ST-F-01;1;2024-09-26 10:53:50 UTC;13;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:53:50 UTC;14;amdgpu-pci-0300;44.00;0.00
ST-F-01;1;2024-09-26 10:53:50 UTC;15;k10temp-pci-00c3;47.50;0.00
ST-F-01;1;2024-09-26 10:53:50 UTC;16;k10temp-pci-00c3;35.75;0.00
ST-F-01;1;2024-09-26 10:53:50 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:53:50 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:53:50 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:53:51 UTC;1;amdgpu-pci-1300;41.00;0.00
ST-F-01;1;2024-09-26 10:53:51 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:53:51 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:53:51 UTC;4;gigabyte_wmi-virtua;47.00;0.00
ST-F-01;1;2024-09-26 10:53:51 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:53:51 UTC;6;gigabyte_wmi-virtua;41.00;0.00
ST-F-01;1;2024-09-26 10:53:51 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:53:51 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:53:51 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:53:51 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:53:51 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:53:51 UTC;12;amdgpu-pci-0300;37.00;0.00
ST-F-01;1;2024-09-26 10:53:51 UTC;13;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:53:51 UTC;14;amdgpu-pci-0300;44.00;0.00
ST-F-01;1;2024-09-26 10:53:51 UTC;15;k10temp-pci-00c3;47.25;0.00
ST-F-01;1;2024-09-26 10:53:51 UTC;16;k10temp-pci-00c3;36.50;0.00
ST-F-01;1;2024-09-26 10:53:51 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:53:51 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:53:51 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:53:52 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:53:52 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:53:52 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:53:52 UTC;4;gigabyte_wmi-virtua;47.00;0.00
ST-F-01;1;2024-09-26 10:53:52 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:53:52 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:53:52 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:53:52 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:53:52 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:53:52 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:53:52 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:53:52 UTC;12;amdgpu-pci-0300;37.00;0.00
ST-F-01;1;2024-09-26 10:53:52 UTC;13;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:53:52 UTC;14;amdgpu-pci-0300;44.00;0.00
ST-F-01;1;2024-09-26 10:53:52 UTC;15;k10temp-pci-00c3;46.88;0.00
ST-F-01;1;2024-09-26 10:53:52 UTC;16;k10temp-pci-00c3;35.75;0.00
ST-F-01;1;2024-09-26 10:53:52 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:53:52 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:53:52 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:53:53 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:53:53 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:53:53 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:53:53 UTC;4;gigabyte_wmi-virtua;46.00;0.00
ST-F-01;1;2024-09-26 10:53:53 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:53:53 UTC;6;gigabyte_wmi-virtua;41.00;0.00
ST-F-01;1;2024-09-26 10:53:53 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:53:53 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:53:53 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:53:53 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:53:53 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:53:53 UTC;12;amdgpu-pci-0300;37.00;0.00
ST-F-01;1;2024-09-26 10:53:53 UTC;13;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:53:53 UTC;14;amdgpu-pci-0300;44.00;0.00
ST-F-01;1;2024-09-26 10:53:53 UTC;15;k10temp-pci-00c3;46.62;0.00
ST-F-01;1;2024-09-26 10:53:53 UTC;16;k10temp-pci-00c3;35.75;0.00
ST-F-01;1;2024-09-26 10:53:53 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:53:53 UTC;18;nvme-pci-1200;41.85;0.48
ST-F-01;1;2024-09-26 10:53:53 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:53:54 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:53:54 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:53:54 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:53:54 UTC;4;gigabyte_wmi-virtua;46.00;0.00
ST-F-01;1;2024-09-26 10:53:54 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:53:54 UTC;6;gigabyte_wmi-virtua;41.00;0.00
ST-F-01;1;2024-09-26 10:53:54 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:53:54 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:53:54 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:53:54 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:53:54 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:53:54 UTC;12;amdgpu-pci-0300;37.00;0.00
ST-F-01;1;2024-09-26 10:53:54 UTC;13;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:53:54 UTC;14;amdgpu-pci-0300;44.00;0.00
ST-F-01;1;2024-09-26 10:53:54 UTC;15;k10temp-pci-00c3;46.38;0.00
ST-F-01;1;2024-09-26 10:53:54 UTC;16;k10temp-pci-00c3;36.25;0.00
ST-F-01;1;2024-09-26 10:53:54 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:53:54 UTC;18;nvme-pci-1200;41.85;0.48
ST-F-01;1;2024-09-26 10:53:54 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:53:55 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:53:55 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:53:55 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:53:55 UTC;4;gigabyte_wmi-virtua;47.00;0.00
ST-F-01;1;2024-09-26 10:53:55 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:53:55 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:53:55 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:53:55 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:53:55 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:53:55 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:53:55 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:53:55 UTC;12;amdgpu-pci-0300;37.00;0.00
ST-F-01;1;2024-09-26 10:53:55 UTC;13;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:53:55 UTC;14;amdgpu-pci-0300;46.00;0.00
ST-F-01;1;2024-09-26 10:53:55 UTC;15;k10temp-pci-00c3;47.25;0.00
ST-F-01;1;2024-09-26 10:53:55 UTC;16;k10temp-pci-00c3;37.25;0.00
ST-F-01;1;2024-09-26 10:53:55 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:53:55 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:53:55 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:53:56 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:53:56 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:53:56 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:53:56 UTC;4;gigabyte_wmi-virtua;47.00;0.00
ST-F-01;1;2024-09-26 10:53:56 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:53:56 UTC;6;gigabyte_wmi-virtua;41.00;0.00
ST-F-01;1;2024-09-26 10:53:56 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:53:56 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:53:56 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:53:56 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:53:56 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:53:56 UTC;12;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:53:56 UTC;13;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:53:56 UTC;14;amdgpu-pci-0300;46.00;0.00
ST-F-01;1;2024-09-26 10:53:56 UTC;15;k10temp-pci-00c3;47.12;0.00
ST-F-01;1;2024-09-26 10:53:56 UTC;16;k10temp-pci-00c3;37.62;0.00
ST-F-01;1;2024-09-26 10:53:56 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:53:56 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:53:56 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:53:57 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:53:57 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:53:57 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:53:57 UTC;4;gigabyte_wmi-virtua;47.00;0.00
ST-F-01;1;2024-09-26 10:53:57 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:53:57 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:53:57 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:53:57 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:53:57 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:53:57 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:53:57 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:53:57 UTC;12;amdgpu-pci-0300;37.00;0.00
ST-F-01;1;2024-09-26 10:53:57 UTC;13;amdgpu-pci-0300;39.00;0.00
ST-F-01;1;2024-09-26 10:53:57 UTC;14;amdgpu-pci-0300;46.00;0.00
ST-F-01;1;2024-09-26 10:53:57 UTC;15;k10temp-pci-00c3;46.88;0.00
ST-F-01;1;2024-09-26 10:53:57 UTC;16;k10temp-pci-00c3;44.62;0.00
ST-F-01;1;2024-09-26 10:53:57 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:53:57 UTC;18;nvme-pci-1200;41.85;0.48
ST-F-01;1;2024-09-26 10:53:57 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:53:58 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:53:58 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:53:58 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:53:58 UTC;4;gigabyte_wmi-virtua;46.00;0.00
ST-F-01;1;2024-09-26 10:53:58 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:53:58 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:53:58 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:53:58 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:53:58 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:53:58 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:53:58 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:53:58 UTC;12;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:53:58 UTC;13;amdgpu-pci-0300;39.00;0.00
ST-F-01;1;2024-09-26 10:53:58 UTC;14;amdgpu-pci-0300;46.00;0.00
ST-F-01;1;2024-09-26 10:53:58 UTC;15;k10temp-pci-00c3;46.88;0.00
ST-F-01;1;2024-09-26 10:53:58 UTC;16;k10temp-pci-00c3;37.25;0.00
ST-F-01;1;2024-09-26 10:53:58 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:53:58 UTC;18;nvme-pci-1200;41.85;0.48
ST-F-01;1;2024-09-26 10:53:58 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:53:59 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:53:59 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:53:59 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:53:59 UTC;4;gigabyte_wmi-virtua;46.00;0.00
ST-F-01;1;2024-09-26 10:53:59 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:53:59 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:53:59 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:53:59 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:53:59 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:53:59 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:53:59 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:53:59 UTC;12;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:53:59 UTC;13;amdgpu-pci-0300;39.00;0.00
ST-F-01;1;2024-09-26 10:53:59 UTC;14;amdgpu-pci-0300;46.00;0.00
ST-F-01;1;2024-09-26 10:53:59 UTC;15;k10temp-pci-00c3;46.75;0.00
ST-F-01;1;2024-09-26 10:53:59 UTC;16;k10temp-pci-00c3;37.62;0.00
ST-F-01;1;2024-09-26 10:53:59 UTC;17;nvme-pci-1200;41.85;87.74
ST-F-01;1;2024-09-26 10:53:59 UTC;18;nvme-pci-1200;41.85;0.48
ST-F-01;1;2024-09-26 10:53:59 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:54:00 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:54:00 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:54:00 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:54:00 UTC;4;gigabyte_wmi-virtua;51.00;0.00
ST-F-01;1;2024-09-26 10:54:00 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:54:00 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:54:00 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:54:00 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:54:00 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:54:00 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:54:00 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:54:00 UTC;12;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:54:00 UTC;13;amdgpu-pci-0300;39.00;0.00
ST-F-01;1;2024-09-26 10:54:00 UTC;14;amdgpu-pci-0300;46.00;0.00
ST-F-01;1;2024-09-26 10:54:00 UTC;15;k10temp-pci-00c3;53.62;0.00
ST-F-01;1;2024-09-26 10:54:00 UTC;16;k10temp-pci-00c3;57.75;0.00
ST-F-01;1;2024-09-26 10:54:00 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:54:00 UTC;18;nvme-pci-1200;41.85;0.48
ST-F-01;1;2024-09-26 10:54:00 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:54:01 UTC;1;amdgpu-pci-1300;43.00;0.00
ST-F-01;1;2024-09-26 10:54:01 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:54:01 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:54:01 UTC;4;gigabyte_wmi-virtua;58.00;0.00
ST-F-01;1;2024-09-26 10:54:01 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:54:01 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:54:01 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:54:01 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:54:01 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:54:01 UTC;10;nvme-pci-0400;55.85;0.50
