# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
ST-F-01;1;2024-10-11 10:31:00 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:00 UTC;enp14s0;900.00;193.00;1314.96;16.21;0.00;0.00;0.00;1.08
ST-F-01;1;2024-10-11 10:31:00 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:01 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:01 UTC;enp14s0;894.00;181.00;1305.22;16.04;0.00;0.00;0.00;1.07
ST-F-01;1;2024-10-11 10:31:01 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:02 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:02 UTC;enp14s0;909.00;194.00;1325.22;16.29;0.00;0.00;0.00;1.09
ST-F-01;1;2024-10-11 10:31:02 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:03 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:03 UTC;enp14s0;862.00;176.00;1257.91;15.62;0.00;0.00;0.00;1.03
ST-F-01;1;2024-10-11 10:31:03 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:04 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:04 UTC;enp14s0;865.00;175.00;1261.00;14.67;0.00;0.00;0.00;1.03
ST-F-01;1;2024-10-11 10:31:04 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:05 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:05 UTC;enp14s0;888.00;186.00;1296.87;15.62;0.00;0.00;0.00;1.06
ST-F-01;1;2024-10-11 10:31:05 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:06 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:06 UTC;enp14s0;874.00;189.00;1262.94;19.21;0.00;0.00;1.00;1.03
ST-F-01;1;2024-10-11 10:31:06 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:07 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:07 UTC;enp14s0;964.00;212.00;1381.56;22.80;0.00;0.00;0.00;1.13
ST-F-01;1;2024-10-11 10:31:07 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:08 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:08 UTC;enp14s0;879.00;188.00;1266.03;20.85;0.00;0.00;0.00;1.04
ST-F-01;1;2024-10-11 10:31:08 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:09 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:09 UTC;enp14s0;913.00;197.00;1314.78;21.78;0.00;0.00;0.00;1.08
ST-F-01;1;2024-10-11 10:31:09 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:10 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:10 UTC;enp14s0;867.00;196.00;1245.03;21.48;0.00;0.00;0.00;1.02
ST-F-01;1;2024-10-11 10:31:10 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:11 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:11 UTC;enp14s0;898.00;203.00;1292.22;22.06;0.00;0.00;0.00;1.06
ST-F-01;1;2024-10-11 10:31:11 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:12 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:12 UTC;enp14s0;952.00;215.00;1368.28;23.08;0.00;0.00;0.00;1.12
ST-F-01;1;2024-10-11 10:31:12 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:13 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:13 UTC;enp14s0;880.00;197.00;1266.67;21.56;0.00;0.00;0.00;1.04
ST-F-01;1;2024-10-11 10:31:13 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:14 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:14 UTC;enp14s0;928.00;212.00;1333.67;22.79;0.00;0.00;0.00;1.09
ST-F-01;1;2024-10-11 10:31:14 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:15 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:15 UTC;enp14s0;883.00;194.00;1268.17;21.31;0.00;0.00;0.00;1.04
ST-F-01;1;2024-10-11 10:31:15 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:16 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:16 UTC;enp14s0;945.00;200.00;1361.31;21.81;0.00;0.00;1.00;1.12
ST-F-01;1;2024-10-11 10:31:16 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:17 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:17 UTC;enp14s0;869.00;184.00;1261.70;16.29;0.00;0.00;0.00;1.03
ST-F-01;1;2024-10-11 10:31:17 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:18 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:18 UTC;enp14s0;864.00;179.00;1259.21;15.87;0.00;0.00;0.00;1.03
ST-F-01;1;2024-10-11 10:31:18 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:19 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:19 UTC;enp14s0;893.00;176.00;1305.83;15.25;0.00;0.00;0.00;1.07
ST-F-01;1;2024-10-11 10:31:19 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:20 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:20 UTC;enp14s0;867.00;192.00;1261.64;19.47;0.00;0.00;0.00;1.03
ST-F-01;1;2024-10-11 10:31:20 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:21 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:21 UTC;enp14s0;959.00;208.00;1374.10;22.50;0.00;0.00;0.00;1.13
ST-F-01;1;2024-10-11 10:31:21 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:22 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:22 UTC;enp14s0;881.00;199.00;1265.74;21.73;0.00;0.00;0.00;1.04
ST-F-01;1;2024-10-11 10:31:22 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:23 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:23 UTC;enp14s0;959.00;201.00;1377.84;21.93;0.00;0.00;0.00;1.13
ST-F-01;1;2024-10-11 10:31:23 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:24 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:24 UTC;enp14s0;856.00;181.00;1243.50;16.92;0.00;0.00;1.00;1.02
ST-F-01;1;2024-10-11 10:31:24 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:25 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:25 UTC;enp14s0;900.00;186.00;1323.63;15.66;0.00;0.00;0.00;1.08
ST-F-01;1;2024-10-11 10:31:25 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:26 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:26 UTC;enp14s0;896.00;185.00;1306.49;15.54;0.00;0.00;1.00;1.07
ST-F-01;1;2024-10-11 10:31:26 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:27 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:27 UTC;enp14s0;928.00;183.00;1349.30;16.21;0.00;0.00;0.00;1.11
ST-F-01;1;2024-10-11 10:31:27 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:28 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:28 UTC;enp14s0;902.00;182.00;1323.80;15.29;0.00;0.00;0.00;1.08
ST-F-01;1;2024-10-11 10:31:28 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:29 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:29 UTC;enp14s0;872.00;179.00;1270.28;15.03;0.00;0.00;0.00;1.04
ST-F-01;1;2024-10-11 10:31:29 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:30 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:30 UTC;enp14s0;940.00;192.00;1370.62;16.12;0.00;0.00;0.00;1.12
ST-F-01;1;2024-10-11 10:31:30 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:31 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:31 UTC;enp14s0;851.00;174.00;1238.98;15.48;0.00;0.00;0.00;1.01
ST-F-01;1;2024-10-11 10:31:31 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:32 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:32 UTC;enp14s0;949.00;195.00;1392.26;16.38;0.00;0.00;0.00;1.14
ST-F-01;1;2024-10-11 10:31:32 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:33 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:33 UTC;enp14s0;850.00;174.00;1239.82;14.61;0.00;0.00;0.00;1.02
ST-F-01;1;2024-10-11 10:31:33 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:34 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:34 UTC;enp14s0;938.00;184.00;1370.95;15.41;0.00;0.00;0.00;1.12
ST-F-01;1;2024-10-11 10:31:34 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:35 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:35 UTC;enp14s0;6.00;1.00;0.40;0.08;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:35 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:36 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:36 UTC;enp14s0;9.00;3.00;0.59;0.21;0.00;0.00;1.00;0.00
ST-F-01;1;2024-10-11 10:31:36 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:37 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:37 UTC;enp14s0;5.00;0.00;0.29;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:37 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:38 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:38 UTC;enp14s0;7.00;2.00;0.49;0.20;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:38 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:39 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:39 UTC;enp14s0;5.00;2.00;0.35;1.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:39 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:40 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:40 UTC;enp14s0;9.00;4.00;8.54;0.34;0.00;0.00;0.00;0.01
ST-F-01;1;2024-10-11 10:31:40 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:41 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:41 UTC;enp14s0;7.00;2.00;0.46;0.14;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:41 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:42 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:42 UTC;enp14s0;5.00;0.00;0.29;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:42 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:43 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:43 UTC;enp14s0;6.00;1.00;0.38;0.08;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:43 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:44 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:44 UTC;enp14s0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:44 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:45 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:45 UTC;enp14s0;8.00;3.00;0.61;0.29;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:45 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:46 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:46 UTC;enp14s0;6.00;0.00;0.35;0.00;0.00;0.00;1.00;0.00
ST-F-01;1;2024-10-11 10:31:46 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:47 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:47 UTC;enp14s0;6.00;1.00;0.40;0.08;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:47 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:48 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:48 UTC;enp14s0;7.00;3.00;0.48;0.25;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:48 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:49 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:49 UTC;enp14s0;5.00;2.00;0.29;0.63;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:49 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:50 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:50 UTC;enp14s0;6.00;2.00;0.40;0.14;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:50 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:51 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:51 UTC;enp14s0;8.00;3.00;0.53;0.21;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:51 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:52 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:52 UTC;enp14s0;6.00;2.00;0.40;0.18;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:52 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:53 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:53 UTC;enp14s0;6.00;1.00;0.40;0.08;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:53 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:54 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:54 UTC;enp14s0;1.00;1.00;0.08;0.12;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:54 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:55 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:55 UTC;enp14s0;6.00;1.00;0.38;0.08;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:55 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:56 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:56 UTC;enp14s0;17.00;15.00;6.14;5.44;0.00;0.00;1.00;0.01
ST-F-01;1;2024-10-11 10:31:56 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:57 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:57 UTC;enp14s0;29.00;22.00;9.69;6.87;0.00;0.00;0.00;0.01
ST-F-01;1;2024-10-11 10:31:57 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:58 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:58 UTC;enp14s0;26.00;16.00;9.46;6.36;0.00;0.00;0.00;0.01
ST-F-01;1;2024-10-11 10:31:58 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:59 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:31:59 UTC;enp14s0;28.00;19.00;11.39;6.61;0.00;0.00;0.00;0.01
ST-F-01;1;2024-10-11 10:31:59 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1669;2024-10-11 10:59:48 UTC;lo;0.56;0.56;0.50;0.50;0.00;0.00;0.00;0.00
ST-F-01;1669;2024-10-11 10:59:48 UTC;enp14s0;132.12;55.28;142.15;14.40;0.00;0.00;0.12;0.12
ST-F-01;1669;2024-10-11 10:59:48 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:49 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:49 UTC;enp14s0;1167.00;325.00;1347.18;32.66;0.00;0.00;0.00;1.10
ST-F-01;1;2024-10-11 10:59:49 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:50 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:50 UTC;enp14s0;379.00;202.00;344.08;23.34;0.00;0.00;0.00;0.28
ST-F-01;1;2024-10-11 10:59:50 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:51 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:51 UTC;enp14s0;217.00;121.00;155.39;15.85;0.00;0.00;1.00;0.13
ST-F-01;1;2024-10-11 10:59:51 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:52 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:52 UTC;enp14s0;148.00;106.00;78.47;15.08;0.00;0.00;0.00;0.06
ST-F-01;1;2024-10-11 10:59:52 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:53 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:53 UTC;enp14s0;956.00;220.00;1224.11;30.40;0.00;0.00;0.00;1.00
ST-F-01;1;2024-10-11 10:59:53 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:54 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:54 UTC;enp14s0;1148.00;263.00;1568.03;25.65;0.00;0.00;0.00;1.28
ST-F-01;1;2024-10-11 10:59:54 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:55 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:55 UTC;enp14s0;1120.00;305.00;1510.42;30.14;0.00;0.00;0.00;1.24
ST-F-01;1;2024-10-11 10:59:55 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:56 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:56 UTC;enp14s0;1045.00;286.00;1412.50;28.06;0.00;0.00;0.00;1.16
ST-F-01;1;2024-10-11 10:59:56 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:57 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:57 UTC;enp14s0;1046.00;258.00;1413.42;25.28;0.00;0.00;0.00;1.16
ST-F-01;1;2024-10-11 10:59:57 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:58 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:58 UTC;enp14s0;1179.00;298.00;1591.92;29.22;0.00;0.00;0.00;1.30
ST-F-01;1;2024-10-11 10:59:58 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:59 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 10:59:59 UTC;enp14s0;1220.00;282.00;1662.71;27.44;0.00;0.00;0.00;1.36
ST-F-01;1;2024-10-11 10:59:59 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:00 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:00 UTC;enp14s0;1045.00;216.00;1481.39;18.53;0.00;0.00;0.00;1.21
ST-F-01;1;2024-10-11 11:00:00 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:01 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:01 UTC;enp14s0;997.00;236.00;1377.74;23.19;0.00;0.00;1.00;1.13
ST-F-01;1;2024-10-11 11:00:01 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ST-F-01;1;2024-10-11 11:00:02 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
